Dialogue_ID,Utterance_ID,Speaker,Original_Emotion,Predicted_Emotion
804,6,Mr. Treeger,disgust,Anger
804,7,Mr. Treeger,anger,Anger
804,8,Mr. Treeger,anger,Anger
895,4,Mr. Treeger,neutral,Neutral
895,6,Mr. Treeger,neutral,Fear
895,7,Mr. Treeger,neutral,Neutral
895,8,Mr. Treeger,anger,Anger
895,9,Mr. Treeger,sadness,Neutral
41,0,Mr. Tribbiani,sadness,Sadness
41,2,Mr. Tribbiani,neutral,Neutral
41,4,Mr. Tribbiani,neutral,Joy
41,6,Mr. Tribbiani,neutral,Neutral
41,7,Mr. Tribbiani,neutral,Sadness
41,8,Mr. Tribbiani,neutral,Sadness
41,9,Mr. Tribbiani,neutral,Joy
41,11,Mr. Tribbiani,neutral,Neutral
41,13,Mr. Tribbiani,neutral,Fear
41,15,Mr. Tribbiani,surprise,Anger
465,5,Mr. Tribbiani,surprise,Surprise
863,5,Mr. Tribbiani,neutral,Neutral
863,7,Mr. Tribbiani,surprise,Surprise
794,8,Mr. Waltham,anger,Anger
794,10,Mr. Waltham,anger,Anger
375,0,Mr. Zelner,joy,Joy
533,6,Mr. Zelner,neutral,Neutral
533,8,Mr. Zelner,neutral,Neutral
338,2,Mrs. Burgin,neutral,Neutral
338,7,Mrs. Burgin,neutral,Surprise
813,9,Mrs. Chatracus,neutral,Neutral
211,0,Mrs. Geller,joy,Neutral
211,6,Mrs. Geller,disgust,Anger
211,12,Mrs. Geller,fear,Neutral
394,1,Mrs. Geller,neutral,Sadness
435,0,Mrs. Geller,neutral,Neutral
435,3,Mrs. Geller,surprise,Neutral
471,3,Mrs. Geller,neutral,Neutral
584,1,Mrs. Geller,neutral,Neutral
584,3,Mrs. Geller,neutral,Neutral
584,5,Mrs. Geller,neutral,Neutral
584,7,Mrs. Geller,joy,Joy
584,9,Mrs. Geller,fear,Anger
633,1,Mrs. Geller,joy,Joy
861,3,Mrs. Geller,anger,Neutral
861,5,Mrs. Geller,surprise,Surprise
861,7,Mrs. Geller,neutral,Neutral
872,0,Mrs. Geller,sadness,Disgust
872,2,Mrs. Geller,joy,Disgust
872,4,Mrs. Geller,neutral,Surprise
902,12,Mrs. Geller,joy,Joy
902,16,Mrs. Geller,joy,Joy
468,6,Mrs. Green,joy,Joy
645,1,Mrs. Green,joy,Joy
645,7,Mrs. Green,neutral,Joy
645,9,Mrs. Green,neutral,Neutral
645,11,Mrs. Green,neutral,Joy
640,7,Mrs. Lynch,neutral,Neutral
925,2,Mrs. Tedlock,neutral,Neutral
998,1,Mrs. Tribbiani,neutral,Neutral
794,9,Mrs. Waltham,neutral,Neutral
796,1,Ms. McKenna,surprise,Surprise
796,4,Ms. McKenna,surprise,Surprise
796,13,Ms. McKenna,joy,Neutral
86,2,Nancy,surprise,Surprise
614,1,Nancy,joy,Joy
614,5,Nancy,neutral,Neutral
614,7,Nancy,neutral,Neutral
614,10,Nancy,joy,Sadness
22,1,Nurse,neutral,Neutral
22,3,Nurse,neutral,Neutral
285,4,Nurse,neutral,Joy
285,6,Nurse,neutral,Joy
509,8,Nurse,neutral,Neutral
509,15,Nurse,neutral,Neutral
786,0,Nurse,neutral,Neutral
915,6,Nurse,neutral,Neutral
594,7,Nurse #1,sadness,Sadness
594,8,Nurse #2,joy,Joy
844,0,Older Scientist,neutral,Neutral
844,14,Older Scientist,neutral,Neutral
407,6,PBS Volunteer,anger,Surprise
407,8,PBS Volunteer,neutral,Neutral
15,12,Paleontologist,neutral,Neutral
651,5,Paolo,neutral,Neutral
30,2,Paul,neutral,Neutral
30,4,Paul,anger,Anger
30,6,Paul,anger,Anger
30,8,Paul,neutral,Neutral
30,12,Paul,neutral,Neutral
30,14,Paul,anger,Neutral
152,1,Paul,joy,Disgust
152,5,Paul,neutral,Neutral
152,7,Paul,neutral,Joy
294,0,Paul,joy,Surprise
660,0,Paul,neutral,Neutral
660,1,Paul,neutral,Sadness
660,3,Paul,neutral,Sadness
660,4,Paul,anger,Sadness
660,5,Paul,sadness,Sadness
660,6,Paul,sadness,Sadness
660,14,Paul,sadness,Disgust
1004,2,Paul,neutral,Neutral
818,3,Paula,neutral,Neutral
818,4,Paula,neutral,Neutral
818,5,Paula,neutral,Neutral
818,7,Paula,neutral,Neutral
122,4,Pete,neutral,Joy
122,6,Pete,neutral,Surprise
122,8,Pete,joy,Neutral
122,9,Pete,disgust,Sadness
122,10,Pete,neutral,Neutral
122,15,Pete,neutral,Joy
319,0,Pete,neutral,Neutral
319,2,Pete,neutral,Neutral
319,4,Pete,neutral,Neutral
319,6,Pete,anger,Joy
319,8,Pete,sadness,Neutral
319,10,Pete,neutral,Joy
319,12,Pete,neutral,Joy
319,14,Pete,joy,Joy
319,16,Pete,neutral,Joy
319,18,Pete,neutral,Neutral
319,19,Pete,joy,Joy
319,20,Pete,joy,Anger
319,21,Pete,neutral,Neutral
446,3,Pete,neutral,Surprise
446,8,Pete,neutral,Neutral
446,11,Pete,neutral,Neutral
535,3,Pete,neutral,Anger
604,0,Pete,joy,Joy
604,3,Pete,neutral,Surprise
604,5,Pete,neutral,Anger
604,8,Pete,joy,Joy
604,10,Pete,fear,Fear
604,12,Pete,neutral,Neutral
1031,0,Pete,neutral,Neutral
70,7,Peter,anger,Anger
1015,2,Petrie,joy,Joy
3,0,Phoebe,surprise,Fear
3,2,Phoebe,surprise,Surprise
3,3,Phoebe,neutral,Neutral
3,4,Phoebe,neutral,Neutral
3,5,Phoebe,neutral,Neutral
3,6,Phoebe,surprise,Surprise
3,8,Phoebe,sadness,Sadness
5,0,Phoebe,neutral,Neutral
5,2,Phoebe,neutral,Neutral
8,0,Phoebe,neutral,Joy
8,1,Phoebe,neutral,Fear
10,0,Phoebe,anger,Anger
10,1,Phoebe,anger,Anger
10,2,Phoebe,anger,Disgust
10,3,Phoebe,anger,Surprise
10,4,Phoebe,anger,Anger
11,4,Phoebe,neutral,Neutral
11,5,Phoebe,neutral,Neutral
11,9,Phoebe,joy,Joy
16,2,Phoebe,disgust,Disgust
16,4,Phoebe,neutral,Neutral
19,1,Phoebe,neutral,Surprise
20,2,Phoebe,joy,Joy
20,10,Phoebe,neutral,Surprise
21,3,Phoebe,surprise,Surprise
21,6,Phoebe,anger,Sadness
21,8,Phoebe,disgust,Neutral
21,9,Phoebe,neutral,Neutral
21,10,Phoebe,neutral,Neutral
21,11,Phoebe,disgust,Disgust
21,13,Phoebe,joy,Neutral
23,2,Phoebe,surprise,Surprise
31,3,Phoebe,neutral,Neutral
32,1,Phoebe,neutral,Joy
32,3,Phoebe,neutral,Disgust
32,5,Phoebe,neutral,Neutral
32,17,Phoebe,fear,Fear
33,4,Phoebe,surprise,Surprise
35,0,Phoebe,surprise,Surprise
35,1,Phoebe,joy,Joy
35,2,Phoebe,joy,Joy
35,3,Phoebe,joy,Joy
35,4,Phoebe,joy,Joy
38,4,Phoebe,surprise,Disgust
38,10,Phoebe,surprise,Surprise
40,0,Phoebe,anger,Sadness
40,3,Phoebe,neutral,Neutral
46,3,Phoebe,surprise,Surprise
52,1,Phoebe,joy,Neutral
52,3,Phoebe,neutral,Neutral
52,5,Phoebe,neutral,Neutral
52,7,Phoebe,neutral,Neutral
52,9,Phoebe,neutral,Neutral
52,11,Phoebe,neutral,Neutral
58,0,Phoebe,neutral,Neutral
58,2,Phoebe,surprise,Joy
64,3,Phoebe,neutral,Neutral
64,5,Phoebe,joy,Joy
64,7,Phoebe,joy,Neutral
64,9,Phoebe,anger,Anger
66,1,Phoebe,neutral,Neutral
66,2,Phoebe,neutral,Sadness
66,4,Phoebe,neutral,Neutral
66,6,Phoebe,neutral,Neutral
66,8,Phoebe,sadness,Sadness
66,10,Phoebe,joy,Surprise
66,12,Phoebe,neutral,Neutral
67,12,Phoebe,neutral,Neutral
67,13,Phoebe,neutral,Neutral
67,14,Phoebe,neutral,Neutral
67,15,Phoebe,anger,Surprise
69,4,Phoebe,sadness,Sadness
69,6,Phoebe,anger,Neutral
71,1,Phoebe,neutral,Neutral
74,1,Phoebe,neutral,Neutral
74,3,Phoebe,neutral,Neutral
74,5,Phoebe,anger,Anger
78,2,Phoebe,anger,Anger
78,3,Phoebe,neutral,Surprise
81,5,Phoebe,neutral,Neutral
81,7,Phoebe,surprise,Surprise
81,9,Phoebe,neutral,Neutral
81,11,Phoebe,anger,Sadness
81,13,Phoebe,anger,Anger
81,14,Phoebe,anger,Sadness
81,15,Phoebe,anger,Sadness
81,16,Phoebe,surprise,Neutral
82,7,Phoebe,neutral,Joy
82,11,Phoebe,neutral,Neutral
84,1,Phoebe,anger,Surprise
84,3,Phoebe,anger,Anger
85,1,Phoebe,neutral,Neutral
85,3,Phoebe,neutral,Surprise
87,4,Phoebe,joy,Joy
87,6,Phoebe,neutral,Neutral
88,0,Phoebe,neutral,Neutral
88,2,Phoebe,neutral,Neutral
88,3,Phoebe,neutral,Fear
90,0,Phoebe,surprise,Anger
91,0,Phoebe,anger,Anger
92,0,Phoebe,anger,Anger
92,1,Phoebe,neutral,Joy
107,7,Phoebe,neutral,Neutral
107,8,Phoebe,neutral,Neutral
107,9,Phoebe,neutral,Joy
107,10,Phoebe,neutral,Neutral
109,3,Phoebe,anger,Joy
109,5,Phoebe,joy,Joy
109,9,Phoebe,joy,Anger
109,11,Phoebe,neutral,Neutral
109,14,Phoebe,neutral,Neutral
109,19,Phoebe,surprise,Surprise
110,1,Phoebe,surprise,Surprise
110,3,Phoebe,anger,Disgust
112,1,Phoebe,surprise,Neutral
112,3,Phoebe,anger,Anger
121,0,Phoebe,neutral,Neutral
121,5,Phoebe,anger,Anger
121,7,Phoebe,sadness,Sadness
128,0,Phoebe,neutral,Surprise
128,2,Phoebe,joy,Neutral
128,4,Phoebe,joy,Neutral
128,6,Phoebe,neutral,Joy
128,8,Phoebe,neutral,Neutral
139,0,Phoebe,neutral,Surprise
139,2,Phoebe,anger,Anger
140,0,Phoebe,neutral,Joy
140,2,Phoebe,surprise,Surprise
143,0,Phoebe,neutral,Neutral
143,3,Phoebe,joy,Joy
145,8,Phoebe,anger,Anger
145,16,Phoebe,surprise,Surprise
146,1,Phoebe,sadness,Sadness
146,3,Phoebe,anger,Anger
146,5,Phoebe,neutral,Neutral
146,7,Phoebe,neutral,Neutral
146,9,Phoebe,sadness,Sadness
146,10,Phoebe,sadness,Sadness
146,11,Phoebe,sadness,Sadness
146,12,Phoebe,sadness,Sadness
149,0,Phoebe,sadness,Surprise
149,2,Phoebe,neutral,Neutral
153,3,Phoebe,neutral,Neutral
153,5,Phoebe,neutral,Surprise
153,7,Phoebe,neutral,Neutral
153,9,Phoebe,neutral,Neutral
153,11,Phoebe,anger,Anger
156,0,Phoebe,sadness,Neutral
156,1,Phoebe,anger,Joy
156,3,Phoebe,anger,Anger
156,4,Phoebe,neutral,Neutral
156,6,Phoebe,neutral,Neutral
156,8,Phoebe,surprise,Neutral
156,10,Phoebe,neutral,Neutral
157,0,Phoebe,joy,Joy
167,2,Phoebe,anger,Disgust
167,4,Phoebe,neutral,Anger
167,9,Phoebe,anger,Neutral
167,12,Phoebe,neutral,Disgust
173,0,Phoebe,joy,Neutral
173,2,Phoebe,joy,Anger
173,3,Phoebe,anger,Anger
173,4,Phoebe,anger,Anger
173,6,Phoebe,anger,Anger
173,8,Phoebe,anger,Anger
177,1,Phoebe,neutral,Neutral
177,3,Phoebe,fear,Fear
183,0,Phoebe,neutral,Neutral
183,2,Phoebe,joy,Joy
183,4,Phoebe,neutral,Neutral
183,6,Phoebe,neutral,Joy
183,8,Phoebe,neutral,Neutral
183,9,Phoebe,joy,Joy
183,10,Phoebe,neutral,Neutral
183,11,Phoebe,neutral,Neutral
183,13,Phoebe,neutral,Joy
183,15,Phoebe,neutral,Neutral
183,17,Phoebe,neutral,Neutral
183,19,Phoebe,joy,Joy
185,3,Phoebe,neutral,Surprise
185,8,Phoebe,surprise,Surprise
186,1,Phoebe,joy,Joy
186,3,Phoebe,joy,Joy
186,5,Phoebe,surprise,Fear
187,1,Phoebe,surprise,Surprise
187,8,Phoebe,neutral,Neutral
189,4,Phoebe,neutral,Joy
189,9,Phoebe,neutral,Anger
190,1,Phoebe,neutral,Joy
193,0,Phoebe,neutral,Neutral
193,2,Phoebe,joy,Joy
193,4,Phoebe,neutral,Disgust
193,6,Phoebe,neutral,Anger
193,7,Phoebe,neutral,Neutral
194,1,Phoebe,joy,Sadness
198,0,Phoebe,neutral,Neutral
198,2,Phoebe,joy,Joy
198,4,Phoebe,surprise,Surprise
198,6,Phoebe,joy,Joy
199,0,Phoebe,sadness,Sadness
199,9,Phoebe,surprise,Surprise
202,1,Phoebe,neutral,Neutral
202,3,Phoebe,neutral,Neutral
202,6,Phoebe,neutral,Neutral
202,8,Phoebe,joy,Joy
205,4,Phoebe,joy,Joy
207,3,Phoebe,neutral,Neutral
207,4,Phoebe,neutral,Neutral
207,5,Phoebe,neutral,Anger
207,8,Phoebe,neutral,Neutral
207,10,Phoebe,joy,Neutral
207,15,Phoebe,neutral,Neutral
207,17,Phoebe,anger,Sadness
207,19,Phoebe,neutral,Joy
210,10,Phoebe,neutral,Neutral
212,0,Phoebe,neutral,Neutral
212,2,Phoebe,neutral,Neutral
212,4,Phoebe,surprise,Surprise
212,6,Phoebe,neutral,Disgust
212,9,Phoebe,surprise,Fear
214,0,Phoebe,surprise,Surprise
214,2,Phoebe,sadness,Surprise
214,4,Phoebe,neutral,Neutral
214,6,Phoebe,surprise,Surprise
214,8,Phoebe,joy,Joy
214,10,Phoebe,neutral,Neutral
219,7,Phoebe,neutral,Surprise
220,0,Phoebe,neutral,Joy
220,3,Phoebe,sadness,Sadness
228,0,Phoebe,anger,Anger
228,4,Phoebe,joy,Neutral
228,7,Phoebe,anger,Anger
232,12,Phoebe,surprise,Joy
238,1,Phoebe,neutral,Neutral
238,2,Phoebe,neutral,Neutral
238,3,Phoebe,neutral,Neutral
238,4,Phoebe,neutral,Neutral
238,5,Phoebe,neutral,Neutral
238,6,Phoebe,neutral,Anger
240,5,Phoebe,neutral,Neutral
240,6,Phoebe,neutral,Neutral
241,0,Phoebe,anger,Surprise
241,1,Phoebe,sadness,Neutral
241,2,Phoebe,neutral,Neutral
241,3,Phoebe,anger,Neutral
241,4,Phoebe,joy,Fear
241,6,Phoebe,neutral,Neutral
241,8,Phoebe,anger,Surprise
241,10,Phoebe,joy,Joy
245,0,Phoebe,joy,Joy
245,1,Phoebe,joy,Joy
245,3,Phoebe,joy,Fear
245,5,Phoebe,joy,Joy
245,7,Phoebe,joy,Joy
245,10,Phoebe,disgust,Disgust
245,16,Phoebe,neutral,Sadness
247,1,Phoebe,surprise,Surprise
248,0,Phoebe,neutral,Neutral
248,1,Phoebe,anger,Anger
248,3,Phoebe,joy,Joy
248,4,Phoebe,joy,Joy
248,6,Phoebe,joy,Joy
250,0,Phoebe,surprise,Surprise
250,2,Phoebe,surprise,Joy
250,4,Phoebe,surprise,Surprise
254,2,Phoebe,anger,Anger
254,4,Phoebe,anger,Neutral
254,6,Phoebe,anger,Neutral
254,9,Phoebe,anger,Anger
256,8,Phoebe,neutral,Sadness
260,1,Phoebe,anger,Anger
260,3,Phoebe,sadness,Neutral
260,4,Phoebe,sadness,Disgust
260,5,Phoebe,sadness,Anger
260,7,Phoebe,sadness,Anger
260,9,Phoebe,neutral,Neutral
260,11,Phoebe,anger,Anger
261,0,Phoebe,surprise,Surprise
261,2,Phoebe,neutral,Neutral
261,4,Phoebe,anger,Anger
261,6,Phoebe,neutral,Neutral
261,8,Phoebe,sadness,Anger
262,0,Phoebe,neutral,Neutral
262,1,Phoebe,neutral,Neutral
262,2,Phoebe,neutral,Neutral
263,0,Phoebe,surprise,Surprise
263,2,Phoebe,neutral,Joy
263,4,Phoebe,neutral,Neutral
263,5,Phoebe,neutral,Neutral
263,8,Phoebe,joy,Joy
272,0,Phoebe,fear,Fear
272,2,Phoebe,anger,Anger
272,4,Phoebe,neutral,Joy
272,6,Phoebe,neutral,Neutral
272,8,Phoebe,anger,Neutral
273,5,Phoebe,neutral,Neutral
273,7,Phoebe,surprise,Neutral
273,9,Phoebe,surprise,Disgust
273,13,Phoebe,joy,Joy
278,1,Phoebe,joy,Joy
278,2,Phoebe,joy,Joy
278,3,Phoebe,neutral,Fear
278,4,Phoebe,sadness,Surprise
278,5,Phoebe,joy,Joy
278,8,Phoebe,joy,Neutral
280,1,Phoebe,anger,Joy
281,1,Phoebe,joy,Joy
281,3,Phoebe,neutral,Joy
281,5,Phoebe,neutral,Neutral
281,7,Phoebe,neutral,Neutral
281,9,Phoebe,neutral,Neutral
282,0,Phoebe,joy,Joy
282,2,Phoebe,joy,Neutral
283,1,Phoebe,neutral,Anger
283,3,Phoebe,neutral,Neutral
283,4,Phoebe,neutral,Neutral
283,6,Phoebe,disgust,Neutral
284,0,Phoebe,neutral,Neutral
284,2,Phoebe,neutral,Neutral
286,2,Phoebe,neutral,Joy
289,1,Phoebe,fear,Fear
289,3,Phoebe,sadness,Surprise
289,5,Phoebe,neutral,Surprise
291,0,Phoebe,sadness,Sadness
293,12,Phoebe,joy,Anger
295,1,Phoebe,neutral,Joy
295,4,Phoebe,sadness,Sadness
295,10,Phoebe,anger,Anger
295,12,Phoebe,surprise,Surprise
295,14,Phoebe,joy,Neutral
295,15,Phoebe,neutral,Neutral
295,16,Phoebe,anger,Joy
295,18,Phoebe,anger,Joy
295,20,Phoebe,anger,Joy
297,2,Phoebe,anger,Anger
297,4,Phoebe,joy,Joy
297,6,Phoebe,joy,Anger
297,8,Phoebe,joy,Joy
302,0,Phoebe,neutral,Fear
302,2,Phoebe,fear,Fear
302,6,Phoebe,neutral,Neutral
302,8,Phoebe,neutral,Neutral
302,10,Phoebe,neutral,Neutral
303,0,Phoebe,anger,Anger
304,0,Phoebe,neutral,Surprise
304,10,Phoebe,anger,Joy
308,1,Phoebe,joy,Neutral
308,3,Phoebe,neutral,Neutral
308,5,Phoebe,neutral,Neutral
310,0,Phoebe,neutral,Neutral
310,2,Phoebe,joy,Neutral
311,0,Phoebe,neutral,Joy
311,3,Phoebe,joy,Joy
311,5,Phoebe,joy,Joy
311,9,Phoebe,neutral,Neutral
311,11,Phoebe,neutral,Neutral
314,1,Phoebe,joy,Joy
314,3,Phoebe,neutral,Neutral
314,5,Phoebe,joy,Joy
314,7,Phoebe,neutral,Fear
314,9,Phoebe,joy,Neutral
315,1,Phoebe,neutral,Neutral
315,4,Phoebe,anger,Anger
315,7,Phoebe,joy,Joy
317,0,Phoebe,neutral,Anger
317,2,Phoebe,neutral,Anger
317,4,Phoebe,neutral,Neutral
317,7,Phoebe,joy,Joy
317,9,Phoebe,anger,Anger
317,12,Phoebe,anger,Anger
317,13,Phoebe,anger,Anger
317,14,Phoebe,anger,Sadness
317,15,Phoebe,anger,Sadness
321,0,Phoebe,joy,Surprise
321,2,Phoebe,joy,Joy
321,4,Phoebe,surprise,Neutral
321,6,Phoebe,surprise,Neutral
321,8,Phoebe,surprise,Neutral
321,10,Phoebe,disgust,Disgust
324,1,Phoebe,surprise,Neutral
326,0,Phoebe,sadness,Neutral
326,3,Phoebe,neutral,Neutral
326,7,Phoebe,neutral,Neutral
327,0,Phoebe,anger,Surprise
327,2,Phoebe,surprise,Surprise
327,4,Phoebe,joy,Neutral
327,5,Phoebe,neutral,Neutral
327,6,Phoebe,anger,Surprise
327,7,Phoebe,neutral,Neutral
329,2,Phoebe,neutral,Joy
329,6,Phoebe,neutral,Neutral
329,8,Phoebe,neutral,Neutral
329,10,Phoebe,neutral,Neutral
331,0,Phoebe,anger,Joy
331,2,Phoebe,neutral,Sadness
331,3,Phoebe,neutral,Sadness
331,4,Phoebe,sadness,Sadness
345,1,Phoebe,neutral,Joy
345,3,Phoebe,neutral,Joy
347,4,Phoebe,sadness,Surprise
347,7,Phoebe,sadness,Anger
347,9,Phoebe,sadness,Sadness
347,10,Phoebe,sadness,Surprise
349,1,Phoebe,joy,Joy
349,4,Phoebe,joy,Joy
349,7,Phoebe,sadness,Neutral
349,9,Phoebe,neutral,Neutral
349,11,Phoebe,surprise,Surprise
354,6,Phoebe,neutral,Joy
355,2,Phoebe,neutral,Neutral
355,4,Phoebe,neutral,Neutral
358,3,Phoebe,sadness,Neutral
358,6,Phoebe,fear,Neutral
358,9,Phoebe,anger,Fear
358,12,Phoebe,neutral,Sadness
358,14,Phoebe,sadness,Surprise
358,15,Phoebe,neutral,Neutral
358,18,Phoebe,sadness,Sadness
366,8,Phoebe,surprise,Surprise
366,10,Phoebe,neutral,Fear
366,12,Phoebe,neutral,Neutral
366,14,Phoebe,neutral,Neutral
366,16,Phoebe,neutral,Joy
366,18,Phoebe,neutral,Joy
372,1,Phoebe,joy,Neutral
372,3,Phoebe,sadness,Fear
372,4,Phoebe,sadness,Neutral
372,5,Phoebe,sadness,Sadness
372,6,Phoebe,sadness,Sadness
372,8,Phoebe,joy,Sadness
372,9,Phoebe,sadness,Sadness
372,10,Phoebe,joy,Fear
372,12,Phoebe,neutral,Fear
376,1,Phoebe,joy,Surprise
376,3,Phoebe,fear,Surprise
378,0,Phoebe,neutral,Surprise
384,0,Phoebe,neutral,Neutral
384,2,Phoebe,neutral,Joy
384,4,Phoebe,joy,Joy
385,0,Phoebe,anger,Disgust
385,2,Phoebe,sadness,Surprise
385,5,Phoebe,neutral,Neutral
387,0,Phoebe,sadness,Surprise
389,0,Phoebe,neutral,Neutral
389,4,Phoebe,surprise,Neutral
389,6,Phoebe,joy,Joy
389,10,Phoebe,neutral,Sadness
391,0,Phoebe,neutral,Neutral
392,1,Phoebe,joy,Joy
392,2,Phoebe,joy,Joy
392,3,Phoebe,joy,Surprise
392,4,Phoebe,joy,Surprise
392,5,Phoebe,neutral,Surprise
392,6,Phoebe,joy,Neutral
392,8,Phoebe,joy,Joy
392,10,Phoebe,surprise,Neutral
392,12,Phoebe,joy,Sadness
398,0,Phoebe,neutral,Fear
398,2,Phoebe,anger,Joy
398,4,Phoebe,surprise,Disgust
398,6,Phoebe,sadness,Sadness
398,7,Phoebe,surprise,Surprise
398,9,Phoebe,disgust,Anger
398,11,Phoebe,disgust,Disgust
398,13,Phoebe,neutral,Disgust
400,0,Phoebe,anger,Neutral
400,2,Phoebe,sadness,Joy
400,4,Phoebe,neutral,Neutral
400,6,Phoebe,surprise,Fear
401,3,Phoebe,neutral,Neutral
401,5,Phoebe,neutral,Surprise
401,7,Phoebe,joy,Joy
401,9,Phoebe,neutral,Neutral
401,11,Phoebe,sadness,Neutral
407,1,Phoebe,sadness,Sadness
407,3,Phoebe,surprise,Anger
408,1,Phoebe,neutral,Neutral
408,4,Phoebe,neutral,Neutral
411,1,Phoebe,fear,Fear
411,3,Phoebe,joy,Joy
412,0,Phoebe,anger,Anger
412,7,Phoebe,surprise,Surprise
416,1,Phoebe,surprise,Neutral
420,0,Phoebe,joy,Joy
420,2,Phoebe,joy,Joy
420,4,Phoebe,disgust,Anger
420,6,Phoebe,neutral,Neutral
422,1,Phoebe,neutral,Neutral
422,3,Phoebe,neutral,Fear
422,5,Phoebe,neutral,Neutral
422,7,Phoebe,neutral,Joy
424,8,Phoebe,neutral,Neutral
424,15,Phoebe,joy,Joy
425,0,Phoebe,neutral,Neutral
425,3,Phoebe,surprise,Surprise
425,5,Phoebe,surprise,Surprise
426,0,Phoebe,neutral,Neutral
426,1,Phoebe,sadness,Sadness
426,2,Phoebe,anger,Neutral
426,3,Phoebe,neutral,Neutral
426,4,Phoebe,neutral,Neutral
426,5,Phoebe,neutral,Neutral
426,6,Phoebe,neutral,Neutral
426,7,Phoebe,sadness,Sadness
428,1,Phoebe,anger,Joy
430,1,Phoebe,neutral,Joy
430,3,Phoebe,anger,Joy
430,5,Phoebe,neutral,Neutral
430,7,Phoebe,surprise,Fear
431,2,Phoebe,neutral,Neutral
431,4,Phoebe,neutral,Neutral
431,6,Phoebe,anger,Joy
431,9,Phoebe,disgust,Disgust
431,10,Phoebe,surprise,Anger
431,11,Phoebe,anger,Surprise
431,12,Phoebe,anger,Anger
431,13,Phoebe,anger,Anger
431,18,Phoebe,disgust,Neutral
432,0,Phoebe,neutral,Neutral
437,1,Phoebe,surprise,Surprise
439,1,Phoebe,disgust,Neutral
439,2,Phoebe,neutral,Neutral
439,3,Phoebe,joy,Joy
439,4,Phoebe,surprise,Joy
439,5,Phoebe,joy,Joy
440,0,Phoebe,neutral,Neutral
440,2,Phoebe,joy,Surprise
440,5,Phoebe,neutral,Neutral
440,7,Phoebe,neutral,Neutral
443,4,Phoebe,neutral,Joy
443,6,Phoebe,neutral,Neutral
443,7,Phoebe,surprise,Surprise
445,0,Phoebe,neutral,Anger
445,2,Phoebe,sadness,Neutral
446,0,Phoebe,surprise,Surprise
446,2,Phoebe,neutral,Joy
446,4,Phoebe,neutral,Joy
447,0,Phoebe,neutral,Neutral
448,0,Phoebe,neutral,Neutral
448,7,Phoebe,joy,Joy
448,11,Phoebe,neutral,Neutral
450,0,Phoebe,neutral,Neutral
450,7,Phoebe,sadness,Joy
450,14,Phoebe,neutral,Neutral
450,16,Phoebe,neutral,Neutral
450,17,Phoebe,neutral,Surprise
450,18,Phoebe,neutral,Joy
450,20,Phoebe,neutral,Neutral
450,22,Phoebe,neutral,Neutral
450,23,Phoebe,neutral,Neutral
454,0,Phoebe,neutral,Neutral
454,2,Phoebe,anger,Anger
456,0,Phoebe,joy,Joy
456,2,Phoebe,anger,Sadness
456,4,Phoebe,sadness,Sadness
456,6,Phoebe,anger,Surprise
456,8,Phoebe,anger,Neutral
456,10,Phoebe,neutral,Neutral
460,1,Phoebe,neutral,Neutral
460,3,Phoebe,joy,Joy
461,0,Phoebe,neutral,Neutral
461,3,Phoebe,neutral,Neutral
465,0,Phoebe,neutral,Neutral
468,0,Phoebe,neutral,Joy
468,2,Phoebe,surprise,Surprise
468,4,Phoebe,joy,Joy
468,8,Phoebe,joy,Joy
473,3,Phoebe,fear,Anger
474,4,Phoebe,neutral,Sadness
474,6,Phoebe,neutral,Sadness
474,8,Phoebe,sadness,Sadness
475,1,Phoebe,neutral,Joy
475,2,Phoebe,neutral,Neutral
475,3,Phoebe,joy,Joy
475,15,Phoebe,neutral,Neutral
476,3,Phoebe,surprise,Surprise
476,5,Phoebe,surprise,Surprise
476,7,Phoebe,fear,Fear
476,9,Phoebe,surprise,Surprise
476,11,Phoebe,sadness,Joy
477,4,Phoebe,neutral,Neutral
477,6,Phoebe,sadness,Sadness
477,8,Phoebe,neutral,Neutral
477,10,Phoebe,disgust,Anger
482,0,Phoebe,surprise,Surprise
482,1,Phoebe,surprise,Surprise
482,3,Phoebe,neutral,Neutral
482,5,Phoebe,fear,Neutral
482,7,Phoebe,anger,Anger
482,9,Phoebe,anger,Fear
482,11,Phoebe,surprise,Surprise
482,12,Phoebe,surprise,Surprise
482,13,Phoebe,surprise,Surprise
482,14,Phoebe,neutral,Fear
482,15,Phoebe,joy,Joy
482,16,Phoebe,surprise,Surprise
482,17,Phoebe,joy,Fear
483,12,Phoebe,neutral,Neutral
483,14,Phoebe,neutral,Neutral
491,0,Phoebe,neutral,Neutral
494,0,Phoebe,neutral,Neutral
495,0,Phoebe,neutral,Neutral
495,2,Phoebe,anger,Anger
496,1,Phoebe,neutral,Neutral
496,3,Phoebe,neutral,Neutral
496,4,Phoebe,neutral,Joy
496,5,Phoebe,neutral,Neutral
496,11,Phoebe,fear,Neutral
496,13,Phoebe,joy,Joy
499,1,Phoebe,joy,Joy
499,5,Phoebe,neutral,Surprise
499,7,Phoebe,neutral,Neutral
499,9,Phoebe,neutral,Neutral
499,11,Phoebe,neutral,Neutral
499,15,Phoebe,joy,Joy
499,17,Phoebe,joy,Joy
499,19,Phoebe,neutral,Joy
502,1,Phoebe,neutral,Neutral
