Dialogue_ID,Utterance_ID,Original_Emotion,Predicted_Emotion
Ses03M_impro06_,Ses03M_impro06_M013,sad,sad
Ses03M_impro06_,Ses03M_impro06_F009,sad,neutral
Ses03M_impro06_,Ses03M_impro06_M014,sad,sad
Ses03M_impro06_,Ses03M_impro06_M015,sad,sad
Ses03M_impro06_,Ses03M_impro06_M016,sad,sad
Ses03M_impro06_,Ses03M_impro06_M017,sad,sad
Ses03M_impro06_,Ses03M_impro06_F010,sad,neutral
Ses03M_impro06_,Ses03M_impro06_F011,sad,neutral
Ses03M_impro06_,Ses03M_impro06_M018,sad,sad
Ses03M_impro06_,Ses03M_impro06_M019,sad,sad
Ses03M_impro06_,Ses03M_impro06_M020,sad,sad
Ses03M_impro06_,Ses03M_impro06_M021,sad,sad
Ses03M_impro06_,Ses03M_impro06_M022,sad,sad
Ses03M_impro06_,Ses03M_impro06_F012,sad,neutral
Ses03M_impro06_,Ses03M_impro06_F013,sad,sad
Ses03M_impro06_,Ses03M_impro06_M023,sad,angry
Ses03M_impro06_,Ses03M_impro06_F014,sad,neutral
Ses03M_impro06_,Ses03M_impro06_F015,sad,sad
Ses03M_impro06_,Ses03M_impro06_M024,sad,neutral
Ses03M_impro06_,Ses03M_impro06_M025,sad,sad
Ses03M_impro06_,Ses03M_impro06_M026,sad,sad
Ses03M_impro06_,Ses03M_impro06_M027,sad,angry
Ses03M_impro06_,Ses03M_impro06_M028,sad,angry
Ses03M_impro06_,Ses03M_impro06_M029,sad,sad
Ses03M_impro06_,Ses03M_impro06_F016,sad,neutral
Ses03M_impro06_,Ses03M_impro06_M030,sad,sad
Ses03M_impro06_,Ses03M_impro06_F017,sad,neutral
Ses03M_impro06_,Ses03M_impro06_M031,sad,sad
Ses03M_impro06_,Ses03M_impro06_M032,sad,sad
Ses03M_impro06_,Ses03M_impro06_F018,sad,neutral
Ses03M_impro06_,Ses03M_impro06_F019,sad,neutral
Ses03M_impro06_,Ses03M_impro06_F020,sad,sad
Ses03M_impro07_,Ses03M_impro07_M000,xxx,neutral
Ses03M_impro07_,Ses03M_impro07_F000,happy,neutral
Ses03M_impro07_,Ses03M_impro07_M001,xxx,happy
Ses03M_impro07_,Ses03M_impro07_F001,happy,neutral
Ses03M_impro07_,Ses03M_impro07_M002,happy,happy
Ses03M_impro07_,Ses03M_impro07_F002,xxx,neutral
Ses03M_impro07_,Ses03M_impro07_M003,happy,happy
Ses03M_impro07_,Ses03M_impro07_F003,sur,happy
Ses03M_impro07_,Ses03M_impro07_M004,happy,happy
Ses03M_impro07_,Ses03M_impro07_M005,happy,happy
Ses03M_impro07_,Ses03M_impro07_M006,happy,happy
Ses03M_impro07_,Ses03M_impro07_F004,sur,neutral
Ses03M_impro07_,Ses03M_impro07_M007,happy,happy
Ses03M_impro07_,Ses03M_impro07_M008,happy,neutral
Ses03M_impro07_,Ses03M_impro07_F005,sur,happy
Ses03M_impro07_,Ses03M_impro07_M009,neutral,neutral
Ses03M_impro07_,Ses03M_impro07_F006,happy,happy
Ses03M_impro07_,Ses03M_impro07_M010,happy,happy
Ses03M_impro07_,Ses03M_impro07_F007,happy,happy
Ses03M_impro07_,Ses03M_impro07_M011,happy,happy
Ses03M_impro07_,Ses03M_impro07_F008,happy,neutral
Ses03M_impro07_,Ses03M_impro07_F009,happy,happy
Ses03M_impro07_,Ses03M_impro07_M012,xxx,neutral
Ses03M_impro07_,Ses03M_impro07_M013,happy,happy
Ses03M_impro07_,Ses03M_impro07_F010,happy,neutral
Ses03M_impro07_,Ses03M_impro07_M014,happy,happy
Ses03M_impro07_,Ses03M_impro07_F011,happy,neutral
Ses03M_impro07_,Ses03M_impro07_M015,happy,happy
Ses03M_impro07_,Ses03M_impro07_F012,happy,happy
Ses03M_impro07_,Ses03M_impro07_M016,happy,neutral
Ses03M_impro07_,Ses03M_impro07_F013,happy,happy
Ses03M_impro07_,Ses03M_impro07_M017,happy,happy
Ses03M_impro07_,Ses03M_impro07_F014,happy,happy
Ses03M_impro07_,Ses03M_impro07_M018,happy,happy
Ses03M_impro07_,Ses03M_impro07_F015,xxx,neutral
Ses03M_impro07_,Ses03M_impro07_F016,happy,happy
Ses03M_impro07_,Ses03M_impro07_M019,happy,happy
Ses03M_impro07_,Ses03M_impro07_F017,happy,happy
Ses03M_impro07_,Ses03M_impro07_M020,happy,happy
Ses03M_impro07_,Ses03M_impro07_F018,happy,happy
Ses03M_impro07_,Ses03M_impro07_M021,xxx,happy
Ses03M_impro07_,Ses03M_impro07_M022,happy,happy
Ses03M_impro07_,Ses03M_impro07_F019,happy,happy
Ses03M_impro07_,Ses03M_impro07_M023,happy,happy
Ses03M_impro07_,Ses03M_impro07_F020,xxx,neutral
Ses03M_impro07_,Ses03M_impro07_M024,happy,happy
Ses03M_impro07_,Ses03M_impro07_F021,xxx,neutral
Ses03M_impro07_,Ses03M_impro07_M025,happy,neutral
Ses03M_impro07_,Ses03M_impro07_F022,xxx,neutral
Ses03M_impro07_,Ses03M_impro07_M026,xxx,sad
Ses03M_impro07_,Ses03M_impro07_F023,neutral,happy
Ses03M_impro08a,Ses03M_impro08a_M000,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F000,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M001,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F001,fru,angry
Ses03M_impro08a,Ses03M_impro08a_F002,fru,angry
Ses03M_impro08a,Ses03M_impro08a_F003,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M002,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F004,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_M003,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F005,fru,neutral
Ses03M_impro08a,Ses03M_impro08a_M004,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F006,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M005,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F007,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M006,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F008,fru,angry
Ses03M_impro08a,Ses03M_impro08a_F009,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M007,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_M008,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F010,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M009,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F011,fru,neutral
Ses03M_impro08a,Ses03M_impro08a_M010,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F012,fru,angry
Ses03M_impro08a,Ses03M_impro08a_F013,angry,angry
Ses03M_impro08a,Ses03M_impro08a_M011,fru,neutral
Ses03M_impro08a,Ses03M_impro08a_F014,angry,angry
Ses03M_impro08a,Ses03M_impro08a_F015,angry,angry
Ses03M_impro08a,Ses03M_impro08a_M012,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F016,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M013,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F017,fru,angry
Ses03M_impro08a,Ses03M_impro08a_F018,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M014,fru,neutral
Ses03M_impro08a,Ses03M_impro08a_M015,fru,neutral
Ses03M_impro08a,Ses03M_impro08a_F019,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M016,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F020,angry,angry
Ses03M_impro08a,Ses03M_impro08a_F021,angry,angry
Ses03M_impro08a,Ses03M_impro08a_M017,neutral,angry
Ses03M_impro08a,Ses03M_impro08a_M018,neutral,sad
Ses03M_impro08a,Ses03M_impro08a_F022,angry,angry
Ses03M_impro08a,Ses03M_impro08a_F023,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M019,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F024,fru,angry
Ses03M_impro08a,Ses03M_impro08a_F025,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M020,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F026,xxx,angry
Ses03M_impro08a,Ses03M_impro08a_M021,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F027,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M022,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F028,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M023,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F029,fru,angry
Ses03M_impro08a,Ses03M_impro08a_F030,fru,neutral
Ses03M_impro08a,Ses03M_impro08a_M024,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F031,fru,angry
Ses03M_impro08a,Ses03M_impro08a_F032,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M025,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F033,fru,neutral
Ses03M_impro08a,Ses03M_impro08a_M026,neutral,neutral
Ses03M_impro08a,Ses03M_impro08a_F034,fru,angry
Ses03M_impro08a,Ses03M_impro08a_M027,neutral,angry
Ses03M_impro08a,Ses03M_impro08a_F035,fru,angry
Ses03M_impro08b,Ses03M_impro08b_F000,xxx,neutral
Ses03M_impro08b,Ses03M_impro08b_M000,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F001,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M001,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F002,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M002,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F003,fru,neutral
Ses03M_impro08b,Ses03M_impro08b_M003,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F004,fru,sad
Ses03M_impro08b,Ses03M_impro08b_M004,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F005,angry,angry
Ses03M_impro08b,Ses03M_impro08b_F006,angry,angry
Ses03M_impro08b,Ses03M_impro08b_F007,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M005,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F008,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M006,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F009,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M007,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F010,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M008,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_M009,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F011,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M010,neutral,happy
Ses03M_impro08b,Ses03M_impro08b_F012,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M011,neutral,happy
Ses03M_impro08b,Ses03M_impro08b_F013,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M012,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F014,fru,neutral
Ses03M_impro08b,Ses03M_impro08b_M013,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_M014,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F015,fru,angry
Ses03M_impro08b,Ses03M_impro08b_M015,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F016,fru,happy
Ses03M_impro08b,Ses03M_impro08b_M016,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F017,xxx,happy
Ses03M_impro08b,Ses03M_impro08b_M017,neutral,happy
Ses03M_impro08b,Ses03M_impro08b_F018,xxx,happy
Ses03M_impro08b,Ses03M_impro08b_F019,xxx,happy
Ses03M_impro08b,Ses03M_impro08b_M018,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F020,xxx,angry
Ses03M_impro08b,Ses03M_impro08b_M019,neutral,happy
Ses03M_impro08b,Ses03M_impro08b_M020,neutral,happy
Ses03M_impro08b,Ses03M_impro08b_F021,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F022,xxx,angry
Ses03M_impro08b,Ses03M_impro08b_M021,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_F023,neutral,neutral
Ses03M_impro08b,Ses03M_impro08b_M022,neutral,happy
Ses03M_impro08b,Ses03M_impro08b_F024,neutral,happy
Ses03M_script01,Ses03M_script01_2_F000,angry,neutral
Ses03M_script01,Ses03M_script01_2_M000,fru,neutral
Ses03M_script01,Ses03M_script01_2_F001,angry,neutral
Ses03M_script01,Ses03M_script01_2_M001,neutral,neutral
Ses03M_script01,Ses03M_script01_2_F002,xxx,neutral
Ses03M_script01,Ses03M_script01_2_M002,fru,neutral
Ses03M_script01,Ses03M_script01_2_M003,fru,neutral
Ses03M_script01,Ses03M_script01_2_F003,xxx,neutral
Ses03M_script01,Ses03M_script01_2_M004,neutral,neutral
Ses03M_script01,Ses03M_script01_2_F004,xxx,neutral
Ses03M_script01,Ses03M_script01_2_M005,neutral,neutral
Ses03M_script01,Ses03M_script01_2_F005,xxx,neutral
Ses03M_script01,Ses03M_script01_2_M006,fru,neutral
Ses03M_script01,Ses03M_script01_2_F006,angry,neutral
Ses03M_script01,Ses03M_script01_2_M007,xxx,neutral
Ses03M_script01,Ses03M_script01_2_F007,xxx,neutral
Ses03M_script01,Ses03M_script01_2_M008,neutral,neutral
Ses03M_script01,Ses03M_script01_2_F008,xxx,neutral
Ses03M_script01,Ses03M_script01_2_F009,angry,neutral
Ses03M_script01,Ses03M_script01_2_F010,sad,neutral
Ses03M_script01,Ses03M_script01_2_F011,sad,neutral
Ses03M_script01,Ses03M_script01_2_M009,fru,neutral
Ses03M_script01,Ses03M_script01_2_F012,angry,neutral
Ses03M_script01,Ses03M_script01_2_M010,fru,neutral
Ses03M_script01,Ses03M_script01_2_F013,xxx,neutral
Ses03M_script01,Ses03M_script01_2_M011,fru,neutral
Ses03M_script01,Ses03M_script01_2_F014,xxx,neutral
Ses03M_script01,Ses03M_script01_2_F015,angry,neutral
Ses03M_script01,Ses03M_script01_2_M012,fru,neutral
Ses03M_script01,Ses03M_script01_2_F016,xxx,neutral
Ses03M_script01,Ses03M_script01_2_M013,xxx,neutral
Ses03M_script01,Ses03M_script01_2_F017,sad,neutral
Ses03M_script01,Ses03M_script01_2_M014,angry,neutral
Ses03M_script01,Ses03M_script01_2_F018,xxx,neutral
Ses03M_script01,Ses03M_script01_2_M015,angry,neutral
Ses03M_script01,Ses03M_script01_2_M016,angry,neutral
Ses03M_script01,Ses03M_script01_2_F019,sad,neutral
Ses03M_script01,Ses03M_script01_2_M017,angry,neutral
Ses03M_script01,Ses03M_script01_3_F000,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M000,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F001,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F002,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F003,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M001,neutral,neutral
Ses03M_script01,Ses03M_script01_3_F004,sad,neutral
Ses03M_script01,Ses03M_script01_3_M002,sur,neutral
Ses03M_script01,Ses03M_script01_3_F005,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M003,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F006,sad,neutral
Ses03M_script01,Ses03M_script01_3_F007,sad,neutral
Ses03M_script01,Ses03M_script01_3_M004,neutral,neutral
Ses03M_script01,Ses03M_script01_3_F008,sad,neutral
Ses03M_script01,Ses03M_script01_3_M005,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F009,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M006,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F010,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M007,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M008,happy,neutral
Ses03M_script01,Ses03M_script01_3_F011,happy,neutral
Ses03M_script01,Ses03M_script01_3_M009,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M010,happy,neutral
Ses03M_script01,Ses03M_script01_3_F012,happy,neutral
Ses03M_script01,Ses03M_script01_3_M011,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M012,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M013,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F013,happy,neutral
Ses03M_script01,Ses03M_script01_3_M014,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F014,happy,neutral
Ses03M_script01,Ses03M_script01_3_M015,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F015,happy,neutral
Ses03M_script01,Ses03M_script01_3_M016,happy,neutral
Ses03M_script01,Ses03M_script01_3_F016,happy,neutral
Ses03M_script01,Ses03M_script01_3_M017,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F017,happy,neutral
Ses03M_script01,Ses03M_script01_3_F018,happy,neutral
Ses03M_script01,Ses03M_script01_3_M018,happy,neutral
Ses03M_script01,Ses03M_script01_3_M019,happy,neutral
Ses03M_script01,Ses03M_script01_3_F019,happy,neutral
Ses03M_script01,Ses03M_script01_3_M020,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F020,happy,neutral
Ses03M_script01,Ses03M_script01_3_M021,happy,neutral
Ses03M_script01,Ses03M_script01_3_F021,happy,neutral
Ses03M_script01,Ses03M_script01_3_M022,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F022,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M023,sad,neutral
Ses03M_script01,Ses03M_script01_3_F023,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F024,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M024,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F025,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M025,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F026,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M026,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F027,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M027,sad,neutral
Ses03M_script01,Ses03M_script01_3_F028,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M028,sad,neutral
Ses03M_script01,Ses03M_script01_3_F029,sad,neutral
Ses03M_script01,Ses03M_script01_3_M029,sad,neutral
Ses03M_script01,Ses03M_script01_3_F030,sad,neutral
Ses03M_script01,Ses03M_script01_3_M030,sad,neutral
Ses03M_script01,Ses03M_script01_3_M031,sad,neutral
Ses03M_script01,Ses03M_script01_3_M032,sad,neutral
Ses03M_script01,Ses03M_script01_3_M033,sad,neutral
Ses03M_script01,Ses03M_script01_3_M034,sad,neutral
Ses03M_script01,Ses03M_script01_3_M035,sad,neutral
Ses03M_script01,Ses03M_script01_3_M036,sad,neutral
Ses03M_script01,Ses03M_script01_3_M037,sad,neutral
Ses03M_script01,Ses03M_script01_3_M038,sad,neutral
Ses03M_script01,Ses03M_script01_3_M039,sad,neutral
Ses03M_script01,Ses03M_script01_3_M040,sad,neutral
Ses03M_script01,Ses03M_script01_3_M041,sad,neutral
Ses03M_script01,Ses03M_script01_3_M042,sad,neutral
Ses03M_script01,Ses03M_script01_3_F031,sad,neutral
Ses03M_script01,Ses03M_script01_3_M043,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F032,xxx,neutral
Ses03M_script01,Ses03M_script01_3_F033,sad,neutral
Ses03M_script01,Ses03M_script01_3_M044,xxx,neutral
Ses03M_script01,Ses03M_script01_3_M045,happy,neutral
Ses03M_script01,Ses03M_script01_3_F034,happy,neutral
Ses03M_script01,Ses03M_script01_3_M046,happy,neutral
Ses03M_script01,Ses03M_script01_1_F000,neutral,neutral
Ses03M_script01,Ses03M_script01_1_M000,sad,neutral
Ses03M_script01,Ses03M_script01_1_F001,sur,neutral
Ses03M_script01,Ses03M_script01_1_M001,sad,neutral
Ses03M_script01,Ses03M_script01_1_F002,sur,neutral
Ses03M_script01,Ses03M_script01_1_M002,sad,neutral
Ses03M_script01,Ses03M_script01_1_F003,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M003,sad,neutral
Ses03M_script01,Ses03M_script01_1_F004,sad,neutral
Ses03M_script01,Ses03M_script01_1_M004,sad,neutral
Ses03M_script01,Ses03M_script01_1_F005,sad,neutral
Ses03M_script01,Ses03M_script01_1_M005,sad,neutral
Ses03M_script01,Ses03M_script01_1_F006,xxx,neutral
Ses03M_script01,Ses03M_script01_1_F007,fru,neutral
Ses03M_script01,Ses03M_script01_1_M006,sad,neutral
Ses03M_script01,Ses03M_script01_1_F008,sad,neutral
Ses03M_script01,Ses03M_script01_1_M007,sad,neutral
Ses03M_script01,Ses03M_script01_1_F009,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M008,fru,neutral
Ses03M_script01,Ses03M_script01_1_F010,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M009,angry,neutral
Ses03M_script01,Ses03M_script01_1_F011,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M010,fru,neutral
Ses03M_script01,Ses03M_script01_1_M011,angry,neutral
Ses03M_script01,Ses03M_script01_1_M012,angry,neutral
Ses03M_script01,Ses03M_script01_1_F012,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M013,xxx,neutral
Ses03M_script01,Ses03M_script01_1_F013,fru,neutral
Ses03M_script01,Ses03M_script01_1_M014,fru,neutral
Ses03M_script01,Ses03M_script01_1_F014,xxx,neutral
Ses03M_script01,Ses03M_script01_1_F015,fru,neutral
Ses03M_script01,Ses03M_script01_1_M015,fru,neutral
Ses03M_script01,Ses03M_script01_1_F016,angry,neutral
Ses03M_script01,Ses03M_script01_1_M016,fru,neutral
Ses03M_script01,Ses03M_script01_1_M017,neutral,neutral
Ses03M_script01,Ses03M_script01_1_F017,angry,neutral
Ses03M_script01,Ses03M_script01_1_M018,xxx,neutral
Ses03M_script01,Ses03M_script01_1_F018,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M019,neutral,neutral
Ses03M_script01,Ses03M_script01_1_F019,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M020,fru,neutral
Ses03M_script01,Ses03M_script01_1_F020,angry,neutral
Ses03M_script01,Ses03M_script01_1_M021,neutral,neutral
Ses03M_script01,Ses03M_script01_1_F021,neutral,neutral
Ses03M_script01,Ses03M_script01_1_M022,angry,neutral
Ses03M_script01,Ses03M_script01_1_F022,fru,neutral
Ses03M_script01,Ses03M_script01_1_F023,xxx,neutral
Ses03M_script01,Ses03M_script01_1_F024,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M023,fru,neutral
Ses03M_script01,Ses03M_script01_1_F025,fru,neutral
Ses03M_script01,Ses03M_script01_1_M024,fru,neutral
Ses03M_script01,Ses03M_script01_1_F026,fru,neutral
Ses03M_script01,Ses03M_script01_1_M025,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M026,fru,neutral
Ses03M_script01,Ses03M_script01_1_F027,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M027,angry,neutral
Ses03M_script01,Ses03M_script01_1_F028,neutral,neutral
Ses03M_script01,Ses03M_script01_1_M028,neutral,neutral
Ses03M_script01,Ses03M_script01_1_F029,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M029,neutral,neutral
Ses03M_script01,Ses03M_script01_1_M030,sad,neutral
Ses03M_script01,Ses03M_script01_1_M031,neutral,neutral
Ses03M_script01,Ses03M_script01_1_F030,neutral,neutral
Ses03M_script01,Ses03M_script01_1_M032,xxx,neutral
Ses03M_script01,Ses03M_script01_1_F031,fru,neutral
Ses03M_script01,Ses03M_script01_1_M033,fru,neutral
Ses03M_script01,Ses03M_script01_1_F032,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M034,fru,neutral
Ses03M_script01,Ses03M_script01_1_F033,fru,neutral
Ses03M_script01,Ses03M_script01_1_F034,fru,neutral
Ses03M_script01,Ses03M_script01_1_M035,fru,neutral
Ses03M_script01,Ses03M_script01_1_F035,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M036,sad,neutral
Ses03M_script01,Ses03M_script01_1_M037,neutral,neutral
Ses03M_script01,Ses03M_script01_1_F036,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M038,neutral,neutral
Ses03M_script01,Ses03M_script01_1_F037,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M039,angry,neutral
Ses03M_script01,Ses03M_script01_1_F038,angry,neutral
Ses03M_script01,Ses03M_script01_1_M040,angry,neutral
Ses03M_script01,Ses03M_script01_1_F039,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M041,angry,neutral
Ses03M_script01,Ses03M_script01_1_M042,fru,neutral
Ses03M_script01,Ses03M_script01_1_F040,sad,neutral
Ses03M_script01,Ses03M_script01_1_M043,neutral,neutral
Ses03M_script01,Ses03M_script01_1_F041,xxx,neutral
Ses03M_script01,Ses03M_script01_1_M044,xxx,neutral
Ses03M_script01,Ses03M_script01_1_F042,fru,neutral
Ses03M_script01,Ses03M_script01_1_F043,angry,neutral
Ses03M_script01,Ses03M_script01_1_M045,sad,neutral
Ses03M_script01,Ses03M_script01_1_F044,fru,neutral
Ses03M_script01,Ses03M_script01_1_M046,sad,neutral
Ses03M_script01,Ses03M_script01_1_F045,sad,neutral
Ses03M_script01,Ses03M_script01_1_M047,sad,neutral
Ses03M_script01,Ses03M_script01_1_F046,sad,neutral
Ses03M_script02,Ses03M_script02_2_M000,happy,neutral
Ses03M_script02,Ses03M_script02_2_F000,angry,neutral
Ses03M_script02,Ses03M_script02_2_M001,fru,neutral
Ses03M_script02,Ses03M_script02_2_F001,angry,angry
Ses03M_script02,Ses03M_script02_2_M002,fru,neutral
Ses03M_script02,Ses03M_script02_2_F002,angry,angry
Ses03M_script02,Ses03M_script02_2_M003,fru,neutral
Ses03M_script02,Ses03M_script02_2_F003,angry,angry
Ses03M_script02,Ses03M_script02_2_M004,fru,neutral
Ses03M_script02,Ses03M_script02_2_F004,angry,angry
Ses03M_script02,Ses03M_script02_2_M005,fru,neutral
Ses03M_script02,Ses03M_script02_2_F005,xxx,neutral
Ses03M_script02,Ses03M_script02_2_F006,xxx,neutral
Ses03M_script02,Ses03M_script02_2_M006,fru,neutral
Ses03M_script02,Ses03M_script02_2_F007,fru,angry
Ses03M_script02,Ses03M_script02_2_M007,fru,neutral
Ses03M_script02,Ses03M_script02_2_F008,fru,angry
Ses03M_script02,Ses03M_script02_2_M008,fru,angry
Ses03M_script02,Ses03M_script02_2_F009,angry,angry
Ses03M_script02,Ses03M_script02_2_M009,fru,neutral
Ses03M_script02,Ses03M_script02_2_F010,xxx,neutral
Ses03M_script02,Ses03M_script02_2_M010,fru,angry
Ses03M_script02,Ses03M_script02_2_F011,angry,angry
Ses03M_script02,Ses03M_script02_2_M011,fru,angry
Ses03M_script02,Ses03M_script02_2_F012,fru,angry
Ses03M_script02,Ses03M_script02_2_F013,angry,sad
Ses03M_script02,Ses03M_script02_2_M012,fru,neutral
Ses03M_script02,Ses03M_script02_2_F014,fru,angry
Ses03M_script02,Ses03M_script02_2_M013,fru,angry
Ses03M_script02,Ses03M_script02_2_F015,fru,sad
Ses03M_script02,Ses03M_script02_2_M014,neutral,neutral
Ses03M_script02,Ses03M_script02_2_F016,angry,angry
Ses03M_script02,Ses03M_script02_2_M015,fru,neutral
Ses03M_script02,Ses03M_script02_2_M016,xxx,neutral
Ses03M_script02,Ses03M_script02_2_M017,neutral,neutral
Ses03M_script02,Ses03M_script02_2_M018,fru,neutral
Ses03M_script02,Ses03M_script02_2_F017,fru,neutral
Ses03M_script02,Ses03M_script02_2_F018,sad,neutral
Ses03M_script02,Ses03M_script02_2_F019,xxx,happy
Ses03M_script02,Ses03M_script02_2_F020,xxx,happy
Ses03M_script02,Ses03M_script02_2_F021,xxx,happy
Ses03M_script02,Ses03M_script02_2_M019,neutral,neutral
Ses03M_script02,Ses03M_script02_2_F022,xxx,neutral
Ses03M_script02,Ses03M_script02_2_M020,neutral,neutral
