session,utterance_num,id,start,end,utterance,label,file_id,label_num
Session2,18,Ses02M_impro07_M009,52.09,58.0,it was you know I wasn't too sure I mean you know it was kind of last minute for like the application,hap,Ses02M_impro07,1.0
Session2,19,Ses02M_impro07_M010,58.01,59.45,and everything like but,hap,Ses02M_impro07,1.0
Session2,20,Ses02M_impro07_F009,57.9792,59.3824,"Yeah, totally.",hap,Ses02M_impro07,1.0
Session2,21,Ses02M_impro07_M011,59.46,61.22,"it was good, yeah. I mean-",hap,Ses02M_impro07,1.0
Session2,22,Ses02M_impro07_F010,60.2966,64.003,So you're going to be right here in Los Angeles; that is so cool.,hap,Ses02M_impro07,1.0
Session2,23,Ses02M_impro07_M012,61.81,69.36,"I know, I know, yea. It'll be interesting you know, I've never -- I mean getting out of Vegas and everything but LA",-1,Ses02M_impro07,
Session2,24,Ses02M_impro07_M013,69.37,71.0,I'm looking forward to it.,hap,Ses02M_impro07,1.0
Session2,25,Ses02M_impro07_F011,69.35,70.96,So can we hang out?,hap,Ses02M_impro07,1.0
Session2,26,Ses02M_impro07_M014,71.01,74.2,"Hey, yes, you know that's - that's what I'm coming for.",hap,Ses02M_impro07,1.0
Session2,27,Ses02M_impro07_F012,72.36,73.63,Yay.,hap,Ses02M_impro07,1.0
Session2,28,Ses02M_impro07_M015,74.21,77.7582,You're half the reason I'm going. [LAUGHTER],hap,Ses02M_impro07,1.0
Session2,29,Ses02M_impro07_F013,75.3283,77.74,"Oh, yay. Thank you. [LAUGHTER].",hap,Ses02M_impro07,1.0
Session2,30,Ses02M_impro07_F014,77.75,81.2389,No but that's an awesome school. That's so cool.,hap,Ses02M_impro07,1.0
Session2,31,Ses02M_impro07_M016,79.25,85.78,"I know ahh- yeah-, I'm definitely looking forward to it, and I mean they had a great football season last year",-1,Ses02M_impro07,
Session2,32,Ses02M_impro07_F015,85.2147,86.8093,"Oh, totally totally.",hap,Ses02M_impro07,1.0
Session2,33,Ses02M_impro07_M017,85.79,89.2,"You know what I mean, I bet the home games, are just like nuts you know.",hap,Ses02M_impro07,1.0
Session2,34,Ses02M_impro07_F016,87.107,89.15,you get to like be a part of that.,hap,Ses02M_impro07,1.0
Session2,35,Ses02M_impro07_F017,89.16,93.4853,"Like you get to be a part of that. Like the, like the- Like a cult.",hap,Ses02M_impro07,1.0
Session2,36,Ses02M_impro07_M018,89.21,90.22,What?,hap,Ses02M_impro07,1.0
Session2,37,Ses02M_impro07_M019,90.29,92.46,[LAUGHTER] I know. I mean part of-,hap,Ses02M_impro07,1.0
Session2,38,Ses02M_impro07_F018,93.4953,101.52,"[LAUGHTER] like a- like a- [LAUGHTER] No, but I mean like everywhere you go people know who you are.",hap,Ses02M_impro07,1.0
Session2,39,Ses02M_impro07_M020,93.5,97.81,Yeah. Right. A cult. I'm looking forward to being in the cult.,hap,Ses02M_impro07,1.0
Session2,40,Ses02M_impro07_M021,100.03,105.21,"Right I know, like you, it won't hurt, I mean national champions last year, wow, you know",hap,Ses02M_impro07,1.0
Session2,41,Ses02M_impro07_M022,105.22,106.8379,Maybe we'll do it again this year.,hap,Ses02M_impro07,1.0
Session2,42,Ses02M_impro07_F019,105.01,107.0074,So you know what you are going to do there?,hap,Ses02M_impro07,1.0
Session2,43,Ses02M_impro07_M023,106.86,114.29,"What's that? ahh Well, you know I'm I'm thinking um I'm leaning towards like communications",hap,Ses02M_impro07,1.0
Session2,44,Ses02M_impro07_M024,114.3,116.82,"I-I don't know. Kind of a broad,",hap,Ses02M_impro07,1.0
Session2,45,Ses02M_impro07_F020,114.23,117.6,"Okay. They have a lot of good schools, right?",hap,Ses02M_impro07,1.0
Session2,46,Ses02M_impro07_M025,116.83,123.97,"yeah, I mean a lot-a lot  of good stuff oh, yeah, I mean it's- it's just a really good school; so really, whatever I pick I can't go wrong. I mean I'm just",hap,Ses02M_impro07,1.0
Session2,47,Ses02M_impro07_M026,123.98,133.33,"I'm looking forward to getting there. I mean, God, the campus is cool, you know it's like all just very confined I mean just you know it's a college campus you know it's like",hap,Ses02M_impro07,1.0
Session2,48,Ses02M_impro07_F021,132.2869,133.924,"Yes, it's intimate.",hap,Ses02M_impro07,1.0
Session2,49,Ses02M_impro07_M027,133.34,137.96,"It's college- oh my God it's college, [GARBAGE] so it's like crazy.",-1,Ses02M_impro07,
Session2,50,Ses02M_impro07_F022,136.79,139.06,I know. It's so cool.,hap,Ses02M_impro07,1.0
Session2,51,Ses02M_impro07_M028,138.7532,146.4511,"Oh man. So, I don't know you know, we'll see - we'll see how it goes and, yeah, I'm looking forward to it",-1,Ses02M_impro07,
Session2,52,Ses02M_impro07_F023,139.28,143.28,"Fair for you, Wow, oh my Gosh.",hap,Ses02M_impro07,1.0
Session2,53,Ses02M_impro07_M029,146.4611,153.91,I mean you got to - you got to show me the ropes 'cause I've never been there before so I mean you know your way around already and- [LAUGHTER],hap,Ses02M_impro07,1.0
Session2,54,Ses02M_impro07_F024,148.79,150.85,I will do the best I can.,hap,Ses02M_impro07,1.0
Session2,55,Ses02M_impro07_F025,153.3231,159.1397,"Well, there are all kinds of awesome secrets so you'll really enjoy it. It's really great. I'm so glad.",hap,Ses02M_impro07,1.0
Session2,56,Ses02M_impro07_M030,156.41,158.27,"Oh, alright.",hap,Ses02M_impro07,1.0
Session2,57,Ses02M_impro07_M031,158.28,166.5386,"I'm-I'm looking forward to that. [BREATHING] man, So yeah, I think I'm going to come out a little early so I mean I'll give you a call and we'll definitely-",hap,Ses02M_impro07,1.0
Session2,58,Ses02M_impro07_F026,160.05,161.54,Yay,hap,Ses02M_impro07,1.0
Session2,59,Ses02M_impro07_F027,164.0912,166.0,"Okay. Yes, totally come visit",hap,Ses02M_impro07,1.0
Session2,60,Ses02M_impro07_F028,166.01,170.8121,"and we'll explore and you going to have such a good time, you're going to fit in so well, it's going to be awesome",hap,Ses02M_impro07,1.0
Session2,61,Ses02M_impro07_M032,170.692,174.8175,"[LAUGHTER] Thanks, yes, thanks, yes That'll be cool.",hap,Ses02M_impro07,1.0
Session2,62,Ses02M_impro07_F029,171.38,175.79,So Congratulations. That's awesome.,hap,Ses02M_impro07,1.0
Session2,0,Ses02M_impro08_M000,3.6166,6.0102,All right. Customer service this is Steve.,neu,Ses02M_impro08,3.0
Session2,1,Ses02M_impro08_F000,5.8326,11.4941,"Hi. Thank you so much, you're a real person, right, you're not like a recording?",hap,Ses02M_impro08,1.0
Session2,2,Ses02M_impro08_M001,10.9934,13.1234,"I'm a real person, yes.",-1,Ses02M_impro08,
Session2,3,Ses02M_impro08_F001,11.5765,17.4979,"Okay. Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",hap,Ses02M_impro08,1.0
Session2,4,Ses02M_impro08_F002,17.5233,23.6412,"it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",hap,Ses02M_impro08,1.0
Session2,5,Ses02M_impro08_M002,22.6205,27.312,"Right. No, yes I know. It is-It is a little frustrating.",neu,Ses02M_impro08,3.0
Session2,6,Ses02M_impro08_F003,26.2317,31.2805,"So is there any way to like bypass that because that is so, like I've been going around in circles",-1,Ses02M_impro08,
Session2,7,Ses02M_impro08_F004,31.3039,37.8395,"like press nine, press zero, press back to the menu, like I can't get through to what I'm supposed to get through to.",-1,Ses02M_impro08,
Session2,8,Ses02M_impro08_M003,37.923,48.3927,"I- I'll give you a little hint, next time if it asks if you're on a rotary phone you know, just stay on the line instead of - instead of hitting one or two to say if you're like on a touch tone",neu,Ses02M_impro08,3.0
Session2,9,Ses02M_impro08_M004,48.4404,51.375,"pretend like your on a rotary phone, goes straight through to a person.",neu,Ses02M_impro08,3.0
Session2,10,Ses02M_impro08_F005,51.1141,60.9752,"Okay. Oh, that would just make it so much better, 'cause I cannot handle it's just like oh, my God I can't sit here any longer and talk to this lady with this pleasant voice.",-1,Ses02M_impro08,
Session2,11,Ses02M_impro08_M005,55.1628,57.5574,I know they don't tell you that kind of thing.,neu,Ses02M_impro08,3.0
Session2,12,Ses02M_impro08_F006,61.0932,63.8674,"Sorry. Okay. Um-, yes",neu,Ses02M_impro08,3.0
Session2,13,Ses02M_impro08_M006,62.0289,63.8421,Alright. Well you got me now.,-1,Ses02M_impro08,
Session2,14,Ses02M_impro08_F007,63.8928,69.3915,"Thank you very much. Um  So I have a charge on my credit card that, um, isn't mine.",neu,Ses02M_impro08,3.0
Session2,15,Ses02M_impro08_F008,69.5168,73.9495,"Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so",neu,Ses02M_impro08,3.0
Session2,16,Ses02M_impro08_F009,73.9713,79.1524,it really freaks me out when I got my bill because it was like I don't -- I didn't spend this. This is not my charge.,-1,Ses02M_impro08,
Session2,17,Ses02M_impro08_M007,78.1955,82.6714,"Yea. All right. Well, let me-let me look it up here for a second. Uh, so i think",neu,Ses02M_impro08,3.0
Session2,18,Ses02M_impro08_F010,80.9592,88.8614,"Okay, it was um- at the [GARBAGE] sorry, it was at a department store, I think it was Macy's or something",neu,Ses02M_impro08,3.0
Session2,19,Ses02M_impro08_M008,87.515,90.9077,"Okay, Alright, yeah. I- I see it on here.",neu,Ses02M_impro08,3.0
Session2,20,Ses02M_impro08_F011,88.8844,95.1091,"and it was like something like eight hundred dollars. I don't remember. It was just a lot and I have thing in front of me right now, but-",-1,Ses02M_impro08,
Session2,21,Ses02M_impro08_M009,94.4263,100.1059,"All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's",neu,Ses02M_impro08,3.0
Session2,22,Ses02M_impro08_F012,98.9404,103.3519,Okay. So is there something I can do to get rid of it?,-1,Ses02M_impro08,
Session2,23,Ses02M_impro08_M010,100.1566,102.0586,it- it'll work out fine.,neu,Ses02M_impro08,3.0
Session2,24,Ses02M_impro08_M011,103.2505,112.7768,"Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay.",neu,Ses02M_impro08,3.0
Session2,25,Ses02M_impro08_M012,112.8186,118.1843,"So- So you can um find that application. You have the Internet, you can go to our website.",neu,Ses02M_impro08,3.0
Session2,26,Ses02M_impro08_F013,117.401,121.6994,"Oh I can get the form right now? Oh, that'll be so much better.  Okay.",-1,Ses02M_impro08,
Session2,27,Ses02M_impro08_M013,118.8972,121.636,Yeah. Yeah. You get the form right now. and- yeah,neu,Ses02M_impro08,3.0
Session2,28,Ses02M_impro08_M014,121.6487,124.0197,"We could mail it to you as well, but-",neu,Ses02M_impro08,3.0
Session2,29,Ses02M_impro08_F014,123.0606,125.2593,-But online is faster I can do that.,-1,Ses02M_impro08,
Session2,30,Ses02M_impro08_M015,124.3367,132.5278,"Right. You can go online, print it out, and just fill out the form and um- send it to us um- you know,  regarding the grievance and-",neu,Ses02M_impro08,3.0
Session2,31,Ses02M_impro08_M016,132.5405,135.3819,and it'll get taken off um- no problem you know,neu,Ses02M_impro08,3.0
Session2,32,Ses02M_impro08_F015,133.6816,134.696,Okay.,-1,Ses02M_impro08,
Session2,33,Ses02M_impro08_F016,134.7087,138.8649,'Cause I-I just don't know how someone could have gotten my charge information,-1,Ses02M_impro08,
Session2,34,Ses02M_impro08_F017,138.8649,140.6043,I mean I still have my card.,-1,Ses02M_impro08,
Session2,35,Ses02M_impro08_M017,138.8867,140.1928,Right. I mean we might,neu,Ses02M_impro08,3.0
Session2,36,Ses02M_impro08_M018,140.7806,141.9234,Okay.,neu,Ses02M_impro08,3.0
Session2,37,Ses02M_impro08_F018,141.4772,144.8732,So is there any- I mean what if they spend something again?,-1,Ses02M_impro08,
Session2,38,Ses02M_impro08_M019,144.3452,148.4281,"Uh, I mean have you been shopping around on the Internet and stuff? I mean that you gave-",neu,Ses02M_impro08,3.0
Session2,39,Ses02M_impro08_F019,147.8773,151.8393,I did buy one thing on ebay I don't know that might-,neu,Ses02M_impro08,3.0
Session2,40,Ses02M_impro08_M020,149.9623,157.3799,"Uh-ha, I mean usually sites are pretty well protected but sometimes I mean information gets out, so",neu,Ses02M_impro08,3.0
Session2,41,Ses02M_impro08_M021,157.3926,164.5089,so it is a little a little hard in that situation if you want -- you know you can -um- we can- we can issue another credit card.,neu,Ses02M_impro08,3.0
Session2,42,Ses02M_impro08_F020,164.0735,165.249,"Oh, really?",-1,Ses02M_impro08,
Session2,43,Ses02M_impro08_M022,164.5313,166.1633,"Yeah, yeah. Maybe we'll, uh-",neu,Ses02M_impro08,3.0
Session2,44,Ses02M_impro08_F021,165.9457,173.0192,"Oh that'll be great 'cause I could just get a new number, would that be okay because that way I don't have to worry about it happening again?",-1,Ses02M_impro08,
Session2,45,Ses02M_impro08_M023,167.4856,169.3876,it's a different number and everything,neu,Ses02M_impro08,3.0
Session2,46,Ses02M_impro08_M024,170.5161,172.3926,Yeah. yeah.,neu,Ses02M_impro08,3.0
Session2,47,Ses02M_impro08_M025,172.9118,183.6004,"Yes, um but  for- for that- for that charge we will need you to send something in but we can get you processed immediately for this, for this, for this new card. It still goes to the same address, right?",neu,Ses02M_impro08,3.0
Session2,48,Ses02M_impro08_F022,183.2845,185.0723,"Yes, absolutely.",-1,Ses02M_impro08,
Session2,49,Ses02M_impro08_M026,183.9704,187.7147,Okay. All right. Then we'll get it sent out there. And,neu,Ses02M_impro08,3.0
Session2,50,Ses02M_impro08_F023,187.3229,188.6099,Great.,hap,Ses02M_impro08,1.0
Session2,51,Ses02M_impro08_M027,187.7365,191.1325,And you know just I mean be careful in the future if um,neu,Ses02M_impro08,3.0
Session2,52,Ses02M_impro08_F024,190.8923,191.894,Yeah.,hap,Ses02M_impro08,1.0
Session2,53,Ses02M_impro08_M028,191.4882,197.1767,if you're ever online or anything like that I mean just make sure it's a secure site and,neu,Ses02M_impro08,3.0
Session2,54,Ses02M_impro08_M029,197.302,208.1746,"and never you know, give it to anyone out, never even give out your number to any like unreliable company that you haven't heard of or anything like that, all right? Because, um, we want to- we definitely want to help you out, but-",neu,Ses02M_impro08,3.0
Session2,55,Ses02M_impro08_F025,199.9925,201.4292,"Right, right.",neu,Ses02M_impro08,3.0
Session2,56,Ses02M_impro08_F026,204.8688,206.1096,"Okay, great.",neu,Ses02M_impro08,3.0
Session2,57,Ses02M_impro08_F027,208.1123,209.3096,"Yeah, totally.",neu,Ses02M_impro08,3.0
Session2,58,Ses02M_impro08_M030,208.2,212.2955,you know it gets- it gets difficult you know so Alright.,neu,Ses02M_impro08,3.0
Session2,59,Ses02M_impro08_F028,210.1273,213.703,Well thank you so much. You've been very helpful. I really appreciate it.,hap,Ses02M_impro08,1.0
Session2,60,Ses02M_impro08_M031,212.7393,216.277,"Alright Yes, I'm sorry for all the inconvenience but we'll get it taken care of.",neu,Ses02M_impro08,3.0
Session2,61,Ses02M_impro08_F029,214.6648,216.1669,[BREATHING] Thank you.,-1,Ses02M_impro08,
Session2,62,Ses02M_impro08_F030,216.1796,218.7792,Thank you very much bye.,hap,Ses02M_impro08,1.0
Session2,0,Ses02M_script01_2_F000,5.977,8.33,Why did he invite her here?,ang,Ses02M_script01,0.0
Session2,1,Ses02M_script01_2_M000,7.89,9.72,Why does that bother you?,-1,Ses02M_script01,
Session2,2,Ses02M_script01_2_F001,9.36,13.45,She's been in New York three and half years why all of a sudden-,ang,Ses02M_script01,0.0
Session2,3,Ses02M_script01_2_M001,12.48,15.54,"Well, maybe he just wanted to see her again.",neu,Ses02M_script01,3.0
Session2,4,Ses02M_script01_2_F002,15.21,18.38,Nobody comes seven hundred miles just to see.,ang,Ses02M_script01,0.0
Session2,5,Ses02M_script01_2_M002,18.32,23.91,"What do you mean? He lived next door to the girl all his life, why wouldn't he want to see her again?",-1,Ses02M_script01,
Session2,6,Ses02M_script01_2_M003,24.53,28.52,"Don't look at me like that, he didn't tell me any more than he told you.",-1,Ses02M_script01,
Session2,7,Ses02M_script01_2_F003,28.3,30.63,He's not going to marry her.,ang,Ses02M_script01,0.0
Session2,8,Ses02M_script01_2_M004,30.24,32.42,How do you know he's even thinking of it?,neu,Ses02M_script01,3.0
Session2,9,Ses02M_script01_2_F004,31.65,34.39,It's got that all about it.,-1,Ses02M_script01,
Session2,10,Ses02M_script01_2_M005,35.37,37.19,"Well, so what?",neu,Ses02M_script01,3.0
Session2,11,Ses02M_script01_2_F005,36.97,39.22,What's going on here Joe?,ang,Ses02M_script01,0.0
Session2,12,Ses02M_script01_2_M006,38.42,40.55,"All right. Now, listen kid-",-1,Ses02M_script01,
Session2,13,Ses02M_script01_2_F006,39.45,43.03,-She's not his girl Joe; she knows she's not.,ang,Ses02M_script01,0.0
Session2,14,Ses02M_script01_2_M007,42.55,44.63,You can't read her mind.,neu,Ses02M_script01,3.0
Session2,15,Ses02M_script01_2_F007,44.24,53.74,"Then why is she still single, I mean New York is full of men, why isn't she married? Probably a hundred people told her she's crazy but she's waited.",-1,Ses02M_script01,
Session2,16,Ses02M_script01_2_M008,53.14,55.52,How do you know why she has waited?,-1,Ses02M_script01,
Session2,17,Ses02M_script01_2_F008,55.18,64.18,"She knows what I know, that's why. She's faithful as a rock. In my worst moments I think of her waiting and I know again that I'm right.",-1,Ses02M_script01,
Session2,18,Ses02M_script01_2_M009,64.73,67.73,"Look it's a nice day, what are we arguing for?",-1,Ses02M_script01,
Session2,19,Ses02M_script01_2_F009,66.83,74.38,"Nobody in this house dares take her faith away Joe. Strangers might, but not his father, not his brother.",-1,Ses02M_script01,
Session2,20,Ses02M_script01_2_M010,73.61,76.2,What do you want me to do about it?,-1,Ses02M_script01,
Session2,21,Ses02M_script01_2_F010,74.84,83.06,"I want you to act like he's coming back, both of you. Don't you think I haven't noticed since he invited her, I won't stand for any nonsense",ang,Ses02M_script01,0.0
Session2,22,Ses02M_script01_2_M011,82.6,84.51,But Kate,-1,Ses02M_script01,
Session2,23,Ses02M_script01_2_F011,83.16,88.64,"Because if he's not coming back, I'll kill myself. And laugh -- laugh at me but",-1,Ses02M_script01,
Session2,24,Ses02M_script01_2_F012,88.65,96.17,"why did that happen the very night she came back she sleeps in his room and suddenly his memorial breaks to pieces, just look at it, look.",-1,Ses02M_script01,
Session2,25,Ses02M_script01_2_M012,94.99,96.87,Calm yourself.,-1,Ses02M_script01,
Session2,26,Ses02M_script01_2_F013,96.19,99.83,I need you to believe with me; I can't stand all alone.,sad,Ses02M_script01,2.0
Session2,27,Ses02M_script01_2_M013,99.14,100.9,Calm yourself.,-1,Ses02M_script01,
Session2,28,Ses02M_script01_2_F014,99.9,105.81,"Even last week there was a man who showed up in Detroit missing longer than Larry, you read it yourself.",-1,Ses02M_script01,
Session2,29,Ses02M_script01_2_M014,104.64,107.38,All right. All right. Calm yourself.,-1,Ses02M_script01,
Session2,30,Ses02M_script01_2_F015,106.2,109.44,Just you above all need to believe.,-1,Ses02M_script01,
Session2,31,Ses02M_script01_2_M015,108.72,111.28,"Wait, why my above all?",-1,Ses02M_script01,
Session2,32,Ses02M_script01_2_F016,111.07,113.65,Don't stop believing.,-1,Ses02M_script01,
Session2,33,Ses02M_script01_2_M016,113.24,115.93,"What does that mean, me above all?",ang,Ses02M_script01,0.0
Session2,34,Ses02M_script01_2_M017,116.1,118.81,Look at you -- look at you shaking.,ang,Ses02M_script01,0.0
Session2,35,Ses02M_script01_2_F017,118.05,120.11,I can't help it.,-1,Ses02M_script01,
Session2,36,Ses02M_script01_2_M018,119.4,124.37,"What have I got to hide? What the hell is the matter with you, Kate?",-1,Ses02M_script01,
Session2,37,Ses02M_script01_3_F000,6.2437,9.9782,You're the only one I know who loves his parents.,-1,Ses02M_script01,
Session2,38,Ses02M_script01_3_M000,9.346,12.5191,"I know, it went out of style, didn't it?",hap,Ses02M_script01,1.0
Session2,39,Ses02M_script01_3_F001,11.9104,14.3718,It's all right.  It's a good thing.,hap,Ses02M_script01,1.0
Session2,40,Ses02M_script01_3_F002,14.4248,19.533,"You know, it's lovely here, the air is sweet.",hap,Ses02M_script01,1.0
Session2,41,Ses02M_script01_3_M001,19.5594,22.4179,You're not sorry you came?,-1,Ses02M_script01,
Session2,42,Ses02M_script01_3_F003,21.5974,28.9819,"No, not sorry.  But, um. But I'm not gonna stay.",hap,Ses02M_script01,1.0
Session2,43,Ses02M_script01_3_M002,28.6907,30.914,Why?,-1,Ses02M_script01,
Session2,44,Ses02M_script01_3_F004,30.2788,34.937,"For one thing, your mother as much as told me to go.",-1,Ses02M_script01,
Session2,45,Ses02M_script01_3_M003,34.1165,36.3133,Oh.,-1,Ses02M_script01,
Session2,46,Ses02M_script01_3_F005,35.0164,41.9509,"You saw that.  I mean and then, well, you've been kind of, um--",-1,Ses02M_script01,
Session2,47,Ses02M_script01_3_M004,41.2628,43.6713,What?,-1,Ses02M_script01,
Session2,48,Ses02M_script01_3_F006,42.7185,48.9383,"Well, kind of embarrassed ever since I got here.",-1,Ses02M_script01,
Session2,49,Ses02M_script01_3_M005,48.5942,61.0604,"The trouble is, I planned on sort of sneaking up on you on a period of a week or so.  But they take it for granted that we're all set.",-1,Ses02M_script01,
Session2,50,Ses02M_script01_3_F007,59.9223,63.416,"I knew they would, your mother anyway.",hap,Ses02M_script01,1.0
Session2,51,Ses02M_script01_3_M006,62.5955,64.6335,How'd you know?,-1,Ses02M_script01,
Session2,52,Ses02M_script01_3_F008,64.1042,67.9419,"Well, from her point of view, why else would I come?",neu,Ses02M_script01,3.0
Session2,53,Ses02M_script01_3_M007,66.5392,76.041,"Oh.  Would you want to?  I guess you know, this is why I asked you to come.",-1,Ses02M_script01,
Session2,54,Ses02M_script01_3_F009,75.8028,80.5934,I guess this is why I came.,hap,Ses02M_script01,1.0
Session2,55,Ses02M_script01_3_M008,79.8788,89.7511,"Ann, I love you.  I love you a great deal.  I love you.",-1,Ses02M_script01,
Session2,56,Ses02M_script01_3_M009,89.8305,94.0124,I have no imagination.  That's all I know to tell you.,-1,Ses02M_script01,
Session2,57,Ses02M_script01_3_M010,94.0653,104.2024,I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.,hap,Ses02M_script01,1.0
Session2,58,Ses02M_script01_3_M011,104.3082,115.054,"You feel wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything.",-1,Ses02M_script01,
Session2,59,Ses02M_script01_3_F010,113.3072,117.2243,"Oh, Chris, I've been ready for a long, long time.",-1,Ses02M_script01,
Session2,60,Ses02M_script01_3_M012,116.5891,120.3475,And he's gone forever.  You're sure?,-1,Ses02M_script01,
Session2,61,Ses02M_script01_3_F011,119.4741,123.4971,I almost got married two years ago.,-1,Ses02M_script01,
Session2,62,Ses02M_script01_3_M013,122.5972,125.191,Why didn't you?,-1,Ses02M_script01,
Session2,63,Ses02M_script01_3_F012,124.4235,128.2083,"Well, you started to write me",hap,Ses02M_script01,1.0
Session2,64,Ses02M_script01_3_M014,127.0438,130.5904,You felt something that far back?,hap,Ses02M_script01,1.0
Session2,65,Ses02M_script01_3_F013,129.5846,131.7814,Every day since.,hap,Ses02M_script01,1.0
Session2,66,Ses02M_script01_3_M015,131.9138,134.7458,"Ann, why didn't you let me know?",hap,Ses02M_script01,1.0
Session2,67,Ses02M_script01_3_F014,133.5283,143.4007,"Well, I was waiting for you.  I mean, till then you never wrote and when you did, what did you say?  I mean, you can sure be ambiguous sometimes, you know?",-1,Ses02M_script01,
Session2,68,Ses02M_script01_3_M016,142.7654,146.1268,"Give me a kiss, Anne.  Give me a-",-1,Ses02M_script01,
Session2,69,Ses02M_script01_3_M017,146.2499,153.9347,"God, I kissed Annie.  How long--how long I've been waiting to kiss you.",-1,Ses02M_script01,
Session2,70,Ses02M_script01_3_F015,152.2937,161.3721,"I'll never forgive you.  Why did you wait all these years?  I mean, all I did was sit and wonder if I was crazy for thinking of you.",-1,Ses02M_script01,
Session2,71,Ses02M_script01_3_M018,160.2604,164.1776,"Oh, Annie, we're gonna live now.  I'm gonna make you so happy.",-1,Ses02M_script01,
Session2,72,Ses02M_script01_3_F016,162.8542,165.6598,Not like that you're not.,-1,Ses02M_script01,
Session2,73,Ses02M_script01_3_M019,164.7599,166.9832,I kissed you.,-1,Ses02M_script01,
Session2,74,Ses02M_script01_3_F017,165.9774,172.409,"Like Larry's brother.  Do it like you, Chris.  What is it?",-1,Ses02M_script01,
Session2,75,Ses02M_script01_3_M020,172.5943,176.9085,Let's drive someplace.  I want to be alone with you.,sad,Ses02M_script01,2.0
Session2,76,Ses02M_script01_3_F018,174.8175,179.8463,"No.  What is it, Chris. Your mother?",-1,Ses02M_script01,
Session2,77,Ses02M_script01_3_M021,179.6875,183.1283,No.  Nothing like that.,sad,Ses02M_script01,2.0
Session2,78,Ses02M_script01_3_F019,182.4666,192.0214,"Well, what's wrong?  I mean, even in your letters there was some--something ashamed.",sad,Ses02M_script01,2.0
Session2,79,Ses02M_script01_3_M022,190.9891,196.812,"Yeah, I suppose I have been.  But it's going from me.",sad,Ses02M_script01,2.0
Session2,80,Ses02M_script01_3_F020,196.0709,199.7234,You've gotta tell me.,-1,Ses02M_script01,
Session2,81,Ses02M_script01_3_M023,199.9881,203.1642,I don't know how to start.,-1,Ses02M_script01,
Session2,82,Ses02M_script01_3_F021,202.2113,206.0226,It wouldn't work this way.,sad,Ses02M_script01,2.0
Session2,83,Ses02M_script01_3_M024,206.0226,214.3334,"It's all mixed up with so many other things.  You remember overseas, I was in charge of a company?",-1,Ses02M_script01,
Session2,84,Ses02M_script01_3_F022,213.7247,216.0803,"Yeah, sure.",-1,Ses02M_script01,
Session2,85,Ses02M_script01_3_M025,216.345,220.2621,"Well, I lost them.",sad,Ses02M_script01,2.0
Session2,86,Ses02M_script01_3_F023,220.0504,223.1206,How many?,-1,Ses02M_script01,
Session2,87,Ses02M_script01_3_M026,222.9618,226.0585,Just about all.,sad,Ses02M_script01,2.0
Session2,88,Ses02M_script01_3_F024,225.3174,228.1494,gee.,-1,Ses02M_script01,
Session2,89,Ses02M_script01_3_M027,227.3025,234.5281,It takes some time for a guy to toss that off.  'Cause they weren't just men.,sad,Ses02M_script01,2.0
Session2,90,Ses02M_script01_3_M028,234.634,249.8263,"For instance, this one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but those are the kind of guys I had.",sad,Ses02M_script01,2.0
Session2,91,Ses02M_script01_3_M029,249.9322,260.0957,"They didn't die, they killed themselves for each other.  I mean that exactly.  I mean, a little more selfish and they'd have been here today.",sad,Ses02M_script01,2.0
Session2,92,Ses02M_script01_3_M030,260.1751,276.8495,"I got this idea watching 'em go down.  Everything was being destroyed, see, but it seemed that one new thing was made.  A sort of responsibility.  Man for man. You know what I mean?",sad,Ses02M_script01,2.0
Session2,93,Ses02M_script01_3_M031,276.929,289.3951,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him.",sad,Ses02M_script01,2.0
Session2,94,Ses02M_script01_3_M032,289.5539,310.0662,"Then I came back and it was incredible.  There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident.  I went to work with Dad and that rat race again.",sad,Ses02M_script01,2.0
Session2,95,Ses02M_script01_3_M033,310.1721,332.6959,"And I felt what you said, ashamed somehow 'cause nobody had changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",sad,Ses02M_script01,2.0
Session2,96,Ses02M_script01_3_M034,332.7753,346.009,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",sad,Ses02M_script01,2.0
Session2,97,Ses02M_script01_3_M035,346.0355,360.1426,Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.,sad,Ses02M_script01,2.0
Session2,98,Ses02M_script01_3_F025,359.3486,362.8688,Do you still feel that way?,sad,Ses02M_script01,2.0
