id,utterance
Ses03M_script02_2_F021,"And I thought, this is it.  This is how happy I'm supposed to be."
Ses03M_script02_2_M019,Wait a minute.  I've got it.
Ses03M_script02_2_F022,What?  Dancing barefoot in the sand?  Drinking out of a bottle of champagne?
Ses03M_script02_2_M020,It was in the car right?  Driving past the Knickerbocker Liquor Locker...
Ses03M_script02_2_M021,And you said let's get some champagne and I said time's a wasting or something like that.
Ses03M_script02_2_M022,You want this to be like the other time right?  That's it right?
Ses03M_script02_2_F023,I'd rather not remember something...
Ses03M_script02_2_F024,Rather not hope for something.
Ses03M_script02_2_M023,"Okay, right.  I got it.  Sure.  Of course.  Listen, do you want to dance?"
Ses03M_script02_2_F025,No.
Ses03M_script02_2_M024,Do you want me to get some champagne?
Ses03M_script02_2_F026,No.
Ses03M_script02_2_M025,Take off our shoes?
Ses03M_script02_2_F027,No.
Ses03M_script02_2_M026,What?  Do you want me to breathe in your ear?
Ses03M_script02_2_F028,No.
Ses03M_script02_2_M027,Do you want to get married again? What? What?  Do you want a divorce? A vacation? What?  A carpet?  A poodle?  A basket of fruit?  What?  A suicide pact?  What the hell do you want Carla?
Ses03M_script02_2_F029,No...No...No...
Ses03M_script02_2_F030,No...
Ses03M_script02_2_F031,I want things to turn out the way that they're supposed to be.
Ses03M_script02_2_M028,Welcome to the human race.
Ses03M_script02_2_M029,Do you think that this is what I had in mind?  That four years down the line that we'd get married and come to the beach and argue with each other over fish?  No.
Ses03M_script02_2_M030,I was just like you.  I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...
Ses03M_script02_2_M031,...and you know?  Baby the jokes on us.  Because you know what you get?  Do you know what you get Carla?  You get this.
Ses03M_script02_2_F032,"This what...what's this?  This isn't anything. Alright.  Sure.  Standing on the beach, fighting and waiting."
Ses03M_script02_2_M032,Yes it is.
Ses03M_script02_2_M033,Right.
Ses03M_script02_2_F033,Cause everything isn't anything like I thought it would be.
Ses03M_script02_2_M034,No.  I know.  Me neither.
Ses03M_script02_2_F034,This is just this.  You know?  I mean it's a lot and everything but it isn't somewhere else.  Do you know what I'm trying to say?
Ses03M_script02_2_M035,I'm trying to do the best I can.
Ses03M_script02_2_F035,I know you are Augie.  I know you wanted this evening to be nice.
Ses03M_script02_2_F036,I can't help thinking about being somewhere else.
Ses03M_script02_2_M036,Maybe if you were with someone else too.
Ses03M_script02_2_F037,I didn't say that.
Ses03M_script02_2_M037,I know.  But I know I don't make you happy.
Ses03M_script02_2_F038,"Augie, whatever I'm doing I'd rather be doing with you."
Ses03M_script02_2_M038,Yeah?
Ses03M_script02_2_F039,Yeah.  Don't you know that?
Ses03M_script02_2_F040,If anybody wants to be with anybody else it's probably you.  Probably somebody who enjoys herself a little more and is not so hard.
Ses03M_script02_2_M039,"Actually, now that you mention it, no I don't."
Ses03M_script02_2_F041,"Well, I guess this is the wrong spot for the right people."
Ses03M_script02_2_M040,It seemed like a good spot to me.
Ses03M_script02_2_M041,I mean look at the view of the moon we got from here.
Ses03M_script02_2_F042,Yeah.  I noticed that.  It's real pretty on the water.
Ses03M_script02_2_F043,Big old white moon.
Ses03M_script02_2_M042,"Hey, look what we got here."
Ses03M_script02_2_F044,Oh you brought refreshments.
Ses03M_script02_2_M043,It's not champagne.
Ses03M_script02_2_F045,Well at least we won't need glasses.
Ses03M_script02_2_M044,Are you still cold?  Do you want to go home?
Ses03M_script02_2_F046,No I'm beginning to think you might be right.
Ses03M_script02_2_F047,I think this may be the place for us after all.
Ses03M_script02_2_F048,I am sorry Augie.
Ses03M_script02_2_M045,Shh.  If we're very quiet the fish might come.
Ses03M_script02_2_F049,Or not.
Ses03M_script02_2_M046,Or not.
Ses03M_script02_1_M000,"Hey, what time is it?  This pokes around midnight right?  God this is great isn't it?"
Ses03M_script02_1_M001,Look at the night we got.  I wouldn't trade this for anything.
Ses03M_script02_1_M002,You know actually I wanted to go a little further up the coast and get away from all the lights and people but I was afraid you'd miss it.  How are you doing?
Ses03M_script02_1_F000,Fine.
Ses03M_script02_1_M003,"Is that, is that, nah, is that just Paul?  I can't even tell."
Ses03M_script02_1_M004,"But if I can't tell, it probably isn't them isn't it?  Probably would be unmistakable wouldn't you think?  How are you doing?"
Ses03M_script02_1_M005,"Oh, you know what I forgot?  I forgot my flashlight.  How could I be so stupid?  I should've brought my flashlight."
Ses03M_script02_1_F001,What flashlight?
Ses03M_script02_1_M006,"You know, the flashlight, the silver one?  There's only one isn't there?"
Ses03M_script02_1_F002,It's not your flashlight.
Ses03M_script02_1_M007,"Well, whose is it?"
Ses03M_script02_1_F003,It's ours.  Mine too.
Ses03M_script02_1_M008,"Well, sure."
Ses03M_script02_1_F004,"Well, you keep saying it's my flashlight like it's only your flashlight.  I mean, how do you think that makes me feel?"
Ses03M_script02_1_M009,"No.  Of course, our flashlight.  Yours and mine.  Me flashlight is su flashlight, naturally."
Ses03M_script02_1_M010,How could we have not thought to bring it?  I hope the moon stays out.
Ses03M_script02_1_M011,Was it a full moon last year when they were running?  I can't remember.  Do you remember?
Ses03M_script02_1_F005,Yes.
Ses03M_script02_1_M012,Are you cold?  Do you want my jacket?
Ses03M_script02_1_M013,"We should've brought the blanket, our blanket."
Ses03M_script02_1_M014,"God.  Oh, you know what would be good right about now?  A six-pack.  A six-pack would be just the ticket."
Ses03M_script02_1_M015,"I'm so stupid, I should've brought a six-pack.  God, I'm like a little kid.  It's amazing I get out of the house with my fly zipped up. Oh- [LAUGHTER]"
Ses03M_script02_1_M016,I wonder if they can hear us talk?  Or feel the vibrations in the sand when we move around?
Ses03M_script02_1_F006,"Look, I'm cold."
Ses03M_script02_1_M017,Do you want my jacket?
Ses03M_script02_1_F007,"It's past eleven, let's go."
Ses03M_script02_1_M018,What?  Are you kidding me?  We just got here.  We miss it.  What's the point of coming down here if we just turn around and go home?
Ses03M_script02_1_F008,There is no point in coming down here.
Ses03M_script02_1_M019,Right.
Ses03M_script02_1_F009,That's my point.
Ses03M_script02_1_M020,That's my point too...No.  No.  That's not my point.  My point is what's the point if we come down here if we just turn around and leave?
Ses03M_script02_1_F010,So let's go.
Ses03M_script02_1_M021,"I mean, don't you want to see it?"
Ses03M_script02_1_F011,Not particularly.
Ses03M_script02_1_M022,Why not?
Ses03M_script02_1_F012,I don't know.  I just don't.
Ses03M_script02_1_M023,"Honey, this is a natural phenomenon.  It only happens once a year.  I mean think about the people in Kansas, they would have to get hotel reservations and plane tickets to come and see this.  We're only forty minutes away.  This is too good to pass up."
Ses03M_script02_1_F013,"Pass up what?  These fish swim up to shore, on the beach and then they flop around a little, they swim away and then they die."
Ses03M_script02_1_M024,"Well this is like the highlight, the one night of their lives and that flopping around, that's laying eggs or spawning or mating or whatever you call it."
Ses03M_script02_1_M025,"But this is the big night for these guys.  Their last, life's last orgy."
Ses03M_script02_1_F014,"What are you getting so excited about?  I mean, it's not like it's like the landing on the moon or something.  I mean, it's just fish, fish that nobody eats."
Ses03M_script02_1_M026,Yeah they do.
Ses03M_script02_1_F015,Augie.
Ses03M_script02_1_M027,"Okay.  But it's fish that do something that no other fish do.  Like the swallows in Capistrano or the Lemmings that throw themselves off the cliffs, there's magic here and some mystery and a little bit of unexplainable."
Ses03M_script02_1_M028,"I mean, I can't see how you can not be interested."
Ses03M_script02_1_F016,I'm just not.
Ses03M_script02_1_M029,For real?
Ses03M_script02_1_F017,Yes.
Ses03M_script02_1_M030,"I don't get it.  I mean the first time we came to see it, you said it was the best night of your life."
Ses03M_script02_1_M031,And last year when we came you ran out of the house so fast you stubbed your toe and you didn't even notice it until we got in the car.
Ses03M_script02_1_F018,"You also could remember that I got sand in my panties, we got in an argument over nothing, you got a sore throat and we didn't even get to see the Grunions."
Ses03M_script02_1_M032,Okay.  We're in a good spot.
Ses03M_script02_1_F019,You didn't see them the first time either.
Ses03M_script02_1_M033,"We just weren't in the good spot.  This is a much better spot.  You know, I have a good instincts for these things."
Ses03M_script02_1_M034,"Look, is that...no is that just seaweed?"
Ses03M_script02_1_M035,"You know, this is great isn't it?  You know, I wouldn't trade this for anything."
Ses03M_script02_1_M036,"I mean, think about this, I know you're not interested but just think about this for a minute."
Ses03M_script02_1_M037,"Somewhere out there, there's this huge silver mass of fish heading this way, they don't why, we don't know why, they just some little instinctual fire cracker went off in their bodies..."
Ses03M_script02_1_M038,"...like and they all just turned at once and formed a line as long as the California coast and started swimming this way.  They didn't, you know, they didn't make a decision, they didn't, you know, have boats or anything.  No one sent them an invitation or a map, they just started swimming as if that's the only thing that matters."
Ses03M_script02_1_M039,"It's single mindedness with no mind.  It's urgency that's pure urge and they don't, they don't ask it a question, they don't give it a name, they just swim."
Ses03M_script02_1_M040,They just start swimming to this place right here where we stand for massive celebration of sex and death.
Ses03M_script02_1_M041,"Oh, I'm giving myself goose bumps.  Look, all my hairs are standing up."
Ses03M_script02_1_F020,That's the wind.
Ses03M_script02_1_M042,[BREATHING] So what do you think?
Ses03M_script02_1_F021,About what?
Ses03M_script02_1_M043,About what I just said?
Ses03M_script02_1_F022,It's ridiculous.
Ses03M_script02_1_M044,It certainly is not.  It's
Ses03M_script03_1_M000,Good God.
Ses03M_script03_1_F000,Do you think it's them?
Ses03M_script03_1_M001,I wonder.
Ses03M_script03_1_F001,And nobody knows we're here except for Freda and she wouldn't ring up.
Ses03M_script03_1_M002,Well it must be them then.
Ses03M_script03_1_F002,What are you going to do?
Ses03M_script03_1_M003,We're fine right?  Aren't we?  Whatever happens darling.
Ses03M_script03_1_F003,Now and always sweet.
Ses03M_script03_1_M004,I don't care then.
Ses03M_script03_1_F004,"I mean, it was, it's bound to come out sooner or later."
Ses03M_script03_1_M005,Hello?  Hello?  What?
Ses03M_script03_1_F005,That sent shivers up my spine.
Ses03M_script03_1_M006,"No, wrong number."
Ses03M_script03_1_M007,What are we to do if they suddenly walk in on us?
Ses03M_script03_1_F006,Behave exquisitely.
Ses03M_script03_1_M008,With the most perfect poise?
Ses03M_script03_1_F007,Certainly.  And I shall probably do a court courtesy.
Ses03M_script03_1_M009,um- Things that should matter dreadfully don't seem to matter at all when one's happy do they?
Ses03M_script03_1_F008,What is so horrible is that one cannot stay happy.
Ses03M_script03_1_M010,"Oh, darling.  Don't say that."
Ses03M_script03_1_F009,"It's true.  I mean, the whole business it's a very poor joke."
Ses03M_script03_1_M011,"You mean that, that sacred and beautiful thing love?"
Ses03M_script03_1_F010,Yes.  I mean just that.
Ses03M_script03_1_M012,What does that all mean?  That's what I asked myself on my quest for ultimate truth.  What does it all mean?
Ses03M_script03_1_F011,Don't laugh at me.  I'm serious.
Ses03M_script03_1_M013,"[LAUGHTER] Oh, darling.  You mustn't be serious, that's just what they want."
Ses03M_script03_1_F012,Who's they?
Ses03M_script03_1_M014,All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.
Ses03M_script03_1_M015,Laugh at all their sacred shibboleths.  Flippancy brings the acid in their damn sweetness and light.
Ses03M_script03_1_F013,So if I'm to laugh at everything then I must laugh at us too.
Ses03M_script03_1_M016,"Oh, certainly, you must.  We're figures of fun alright."
Ses03M_script03_1_F014,How long will it last?  This ludicrous overbearing love of ours?
Ses03M_script03_1_M017,Who knows?
Ses03M_script03_1_F015,Shall we always want to bicker and fight?
Ses03M_script03_1_M018,No.  That fire will fade along with our passion.
Ses03M_script03_1_F016,"Well, dear, shall we want that?"
Ses03M_script03_1_M019,"Well, it depends on how well we've played."
Ses03M_script03_1_F017,"What happens if one of us dies?  I mean, does the other one still laugh?"
Ses03M_script03_1_M020,"Of course, yes, yes, with all his might."
Ses03M_script03_1_F018,That's serious enough.
Ses03M_script03_1_M021,"No.  No it isn't.  That's very laughable, a cunning little mystery all done with mirrors."
Ses03M_script03_1_F019,Darling I believe you're talking nonsense.
Ses03M_script03_1_M022,"Oh, and who isn't talking nonsense?"
Ses03M_script03_1_M023,Let's be superficial and pity the poor philosophers hmmm?  Let's blow trumpets and squeakers and party as much as we can like quite idiotic school children.
Ses03M_script03_1_M024,Let's savor the delight of the moment.  Come kiss me darling before worms pop in and out of your eye sockets.
Ses03M_script03_1_F020,"Elliot, worms don't pop."
Ses03M_script03_1_M025,"I don't care what you do, you see?  As long, no I don't care what you do, see?"
Ses03M_script03_1_M026,You can put green paint all over your body and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.
Ses03M_script03_1_F021,Thank you dear.  The same applies to you...
Ses03M_script03_1_F022,...only if you ever so much as look at another woman I'll kill you.
Ses03M_script03_1_M027,Remember that awful scene we had in Venice?
Ses03M_script03_1_F023,Which particular one?
Ses03M_script03_1_M028,The one when you bought a little painted wooden snake in the Piazza and put it in my bed.
Ses03M_script03_1_F024,"Charles, that was his name, Charles.  Oh, God he was so wiggled so beautifully."
Ses03M_script03_1_M029,Horrible little thing.
Ses03M_script03_1_F025,Yeah.  I know you did.  You threw it out the window and into the Grand Canal.  I don't think I'll ever forgive you for that.
Ses03M_script03_1_M030,I hated it.
Ses03M_script03_1_M031,How long did that rile last?
Ses03M_script03_1_F026,It went on intermittently for days.
Ses03M_script03_1_M032,"Oh, the worst one was in Cannes when you-"
Ses03M_script03_1_F027,I burnt a hole in my comb too and all the towels in the bathroom.
Ses03M_script03_1_M033,you're curling iron burnt a hole in my dressing gown.
Ses03M_script03_1_M034,That was a rouser wasn't it?
Ses03M_script03_1_F028,[LAUGHTER] Yeah.  That was the first time you ever hit me.
Ses03M_script03_1_M035,I didn't hit you very hard.
Ses03M_script03_1_F029,"The manager came in and saw us rolling on the floor, scratching and biting like panthers."
Ses03M_script03_1_M036,I will never forget his face. Ooh-rah [LAUGHTER].
Ses03M_script03_1_F030,"How ridiculous.  How utterly, utterly ridiculous."
Ses03M_script03_1_M037,We were very much younger then.
Ses03M_script03_1_F031,And much sillier too.
Ses03M_script03_1_M038,The real cause of that rile was Peter Burden.
Ses03M_script03_2_M000,Yes.  The real cause of that rile was Peter Burden.
Ses03M_script03_2_F000,"Oh, come on, you knew there was nothing in that."
Ses03M_script03_2_M001,I knew nothing of the sort.  You took presents from him.
Ses03M_script03_2_F001,Presents?  A trivial little broach.
Ses03M_script03_2_M002,Mmm Hmm.  I remember it well.  Bristling with diamonds in the worst possible taste.
Ses03M_script03_2_F002,Not at all.  It was very pretty.  I still have it and I wear it often.
Ses03M_script03_2_M003,You went out of your way to torture me over Peter Burden.
Ses03M_script03_2_F003,No I didn't.  You made up the whole thing in your jealous imagination.
Ses03M_script03_2_M004,You must admit he was in love with you.
Ses03M_script03_2_F004,Just a little perhaps but nothing serious.
Ses03M_script03_2_M005,You let him kiss you. You said so.  What of it?
Ses03M_script03_2_F005,Well what of it?
Ses03M_script03_2_F006,"Well it didn't harm him, in fact, it pleasured him a lot and it didn't hurt me."
Ses03M_script03_2_M006,And what about me?
Ses03M_script03_2_F007,"Well, if you hadn't been so suspicious and nosey you would've never known anything."
Ses03M_script03_2_M007,"Oh, that's a nice point of view I must say."
Ses03M_script03_2_F008,"Look, I'm bored with this conversation."
Ses03M_script03_2_M008,"Yeah, so am I.  Bored stiff."
Ses03M_script03_2_M009,You want some brandy?
Ses03M_script03_2_F009,No thanks.
Ses03M_script03_2_M010,I'll have a little I think.
Ses03M_script03_2_F010,I don't know why you want it.  You've already had two glasses.
Ses03M_script03_2_M011,No particular reason.  Anyhow they were very small ones.
Ses03M_script03_2_F011,I don't see what you have to go on and on with this kind of thing.
Ses03M_script03_2_M012,Oh my...just because I just...okay...
Ses03M_script03_2_M013,...having three small minute liquor glasses in the evening is hardly going on and on and on.
Ses03M_script03_2_F012,It's become a habit with you.
Ses03M_script03_2_M014,You needn't be so grand just because you don't happen to want any yourself at the moment.
Ses03M_script03_2_F013,Don't be so stupid.
Ses03M_script03_2_M015,Really Amanda.
Ses03M_script03_2_F014,What?
Ses03M_script03_2_M016,Nothing.
Ses03M_script03_2_F015,[BREATHING]
Ses03M_script03_2_M017,Going out somewhere dear?
Ses03M_script03_2_F016,"No, just making myself beautiful for you."
Ses03M_script03_2_M018,That reply has broken my heart.
Ses03M_script03_2_F017,That's the woman's job to lure the man.  Watch me a moment won't you?
Ses03M_script03_2_M019,Actually that's perfectly true.
Ses03M_script03_2_F018,No it isn't.
Ses03M_script03_2_M020,Yes it is.
Ses03M_script03_2_F019,"Oh, be quiet."
Ses03M_script03_2_F020,I think you should have some more brandy...
Ses03M_script03_2_M021,I think that
Ses03M_script03_2_F021,...cause really
Ses03M_script03_2_F022,it doesn't seem to be working on you.
Ses03M_script03_2_M022,"perhaps maybe you should've had more brandy, it might've made you a little less disagreeable."
Ses03M_script03_2_F023,Well it really hasn't worked wonders with you.
Ses03M_script03_2_M023,"Hmm, snap, snap, snap like a little adder."
Ses03M_script03_2_F024,"Adders don't snap, they sting."
Ses03M_script03_2_M024,Yes they do.  They have a bag of venom behind their fangs and they snap.
Ses03M_script03_2_F025,They sting.
Ses03M_script03_2_M025,They snap.
Ses03M_script03_2_F026,I don't care.  I don't care.  Do you understand?  I don't care if they roll around and bark like hoops.
Ses03M_script03_2_M026,Did you see much of Peter Burden after our divorce?
Ses03M_script03_2_F027,"Yes, I did.  Quite a lot."
Ses03M_script03_2_M027,I suppose you let him kiss you a great deal more then?
Ses03M_script03_2_F028,Mind your business.
Ses03M_script03_2_M028,"Mmm, you must've had a riotous time.  No restraint at all, very enjoyable.  You never had much anyhow."
Ses03M_script03_2_F029,You're quite insufferable.  I expect it's because you're drunk.
Ses03M_script03_2_M029,I'm not in the least bit drunk.
Ses03M_script03_2_F030,You've always had a weak head.
Ses03M_script03_2_M030,"Okay, like I mentioned before I had three very small, minute liquor glasses of brandy.  That's not even enough to get a child of two drunk."
Ses03M_script03_2_F031,"On the contrary, a child of two can get violently drunk off just one glass of brandy."
Ses03M_script03_2_M031,"Oh, what an interesting topic.  What about a child of four and a child of six?  A child of nine?"
Ses03M_script03_2_F032,Shut up.
Ses03M_script03_2_M032,We might be able to bring up a splendid little debate about this intemperate tots.
Ses03M_script03_2_F033,"Not very funny dear.  In fact, maybe you better have some more brandy."
Ses03M_script03_2_M033,"Oh, thanks.  I think I will."
Ses03M_script03_2_M034,You better turn that off.
Ses03M_script03_2_F034,Why?
Ses03M_script03_2_M035,Because people upstairs will get annoyed.
Ses03M_script03_2_F035,There aren't any people upstairs.  This is a photographer's studio.
Ses03M_script03_2_M036,Well there are people downstairs I suppose.
Ses03M_script03_2_F036,They are away in Tunis.
Ses03M_script03_2_M037,"Oh, this is no time to be in here for Tunis."
Ses03M_script03_2_F037,"Turn it on again, please."
Ses03M_script03_2_M038,No I'll do no such thing.
Ses03M_script03_2_F038,Very well.  If you insist on being a boorish and idiotic.
Ses03M_script03_2_M039,"Come on, turn it off.  It's driving me mad."
Ses03M_script03_2_F039,You are far too temperamental.  Try to control yourself.
Ses03M_script03_2_M040,Turn it--Turn it off.
Ses03M_script03_2_F040,Go away.  Go away.  I hate you.
Ses03M_script03_2_M041,Very amusing indeed.
Ses03M_script03_2_F041,"I hate you.  Listen I'm sick and tired of listening to you, you sadistic bully."
Ses03M_script03_2_M042,"You know what?  You're a vile, little, evil-minded, little, wicked beast and I never want to see you again."
Ses03M_script03_2_F042,"This is the end.  Understand?  This is the end, here and now, forever and always."
Ses03M_script03_2_M043,You're not going nowhere. No you're not.
Ses03M_script03_2_F043,"Oh, yes I am. Yes I am and you can't stop me."
Ses03M_script03_2_M044,Just shut up.
Ses03M_script03_2_M045,shut up. shut up.  I would-I would never marry you again if you came crawling back to me on your hands and knees because you're an evil-minded little vampire and I hope to God I never see you again.
Ses03M_script03_2_F044,"Listen, you're a cruel fiend and I hate, loathe you.  Thank God finally, finally thank God I've realized just how horrible you are--and marry you?  Marry you?  Never. I will never marry you.  I will die die in torment-"
Ses03M_script03_2_F045,Beast. Brute. Cad. Swine. Beast. Beast. Brute. Devil. Sorry.
Ses03M_script03_2_M046,Oh.
Ses04F_impro01_F000,"Hi.  Um, excuse me I've been to, like, five of the desks here and nobody seems to be able to tell me what it is I need to do.  I've been here for over an hour.  Can you possibly help me?"
Ses04F_impro01_M000,"Uh, lets- What do you need exactly?"
Ses04F_impro01_F001,Well I filled out all the forms and I've given them to everyone and they keep sending me to someone else.
Ses04F_impro01_M001,"You need a new license, is that what you're telling me?"
Ses04F_impro01_F002,Yes.  I'm just trying to get a new license.
Ses04F_impro01_M002,Let me see the form. Just let me see the form. Yeah.  You filled this out wrong.  I can't - I can't - I can't do anything with this.
Ses04F_impro01_F003,Okay.  I did-
Ses04F_impro01_M003,Ma'am I cannot help you.  You need to fill out a new form and you need to get in the back of the line.
Ses04F_impro01_F004,I did exactly what they told me to do.
Ses04F_impro01_F005,I have done everything everyone in this entire place has told me to do.  I've been here for over an hour.  They make me wait in line.  Every single time I start over again.
Ses04F_impro01_M004,Ma'am I can't help you.  Do you understand?
Ses04F_impro01_F006,I have a life.  I have things to do.  I have places to go.  Can you not just put this through please?
Ses04F_impro01_M005,I've got a life too ma'am
Ses04F_impro01_M006,and I got to - i got to work here all day long.  Okay.  I've got to deal with you people all day.
Ses04F_impro01_M007,So what I need you to do is I need you to fill out this form correctly and go to the back of the line.
Ses04F_impro01_F007,"Okay, that's nice. That's nice but I have done everything you people have told me to do. I don't understand why you can't just help me get this done.  It's simple, right?  License.  I need it. Can we just do this please?"
Ses04F_impro01_M008,There's nothing I can do for you.  Do you understand that?  Nothing.
Ses04F_impro01_M009,"What I need you to do is go to the back of the line,"
Ses04F_impro01_F008,I've been to the back of the line five times.
Ses04F_impro01_M010,fill out this form and wait
Ses04F_impro01_M011,You're going to have to go back again.
Ses04F_impro01_F009,Okay.  What is it that I did wrong on the form that I have to start all over again?
Ses04F_impro01_M012,This whole area here you didn't initial
Ses04F_impro01_M013,and you filled out-
Ses04F_impro01_F010,"Okay.  Well, I can do that right here right now without going to the back of the line again.  See look initialed.  All done. Ready to go."
Ses04F_impro01_M014,Ma'am I have other people waiting in line right now.  I have other people waiting in line right now.
Ses04F_impro01_F011,I have been waiting for over an hour.
Ses04F_impro01_M015,This whole area of the form was not supposed to be filled out and you put the address in the wrong place
Ses04F_impro01_M016,"Uhh, and you spelled your own name wrong.  So I need you to take that"
Ses04F_impro01_F012,I'm not starting over again.  No I have done this five times.  I am not starting over again.
Ses04F_impro01_M017,"and, uh, throw it away. I need you to fill out a new form."
Ses04F_impro01_M018,Ma'am you're going to have- you- look. You really- you really
Ses04F_impro01_F013,Look can you not just help me?
Ses04F_impro01_M019,I can't help you right now.  Do you understand that?
Ses04F_impro01_F014,I mean look she's -she's perfectly nice.  She doesn't mind waiting for a couple of minutes because I've been here all day. I have a job to get back to.  I have kids to pick up from school.  I can't just stay here.
Ses04F_impro01_M020,Look I'm going on my lunch break right now.  So you're just going to have to take this form and go to the back of the line.
Ses04F_impro01_F015,No.  No.  No. No. You have to help me.
Ses04F_impro01_M021,like I said before right now.
Ses04F_impro01_F016,This is your job is to help people like me who need to get a new license.
Ses04F_impro01_F017,That's like the whole purpose of you being here.
Ses04F_impro01_M022,Ma'am you are testing my patience.  Do you understand me?
Ses04F_impro01_F018,I- I- I'm testing your patience?
Ses04F_impro01_M023,You're testing my goddamn patience.
Ses04F_impro01_F019,I'm testing your patience?
Ses04F_impro01_M024,"I work in this fucking building all day. And I'm sick of it, okay?"
Ses04F_impro01_F020,Yeah.  You have to be here all day.
Ses04F_impro01_F021,I don't need to be.  I need to go and do other things with my time.  Okay.
Ses04F_impro01_F022,"Please just put the form in, take the picture, let me get my license and get the hell out of here.  Please."
Ses04F_impro01_M025,I've walked away already.  I'm not here anymore.
Ses04F_impro02_M000,So you're leaving tomorrow.
Ses04F_impro02_F000,Yeah.  They just called.
Ses04F_impro02_M001,This is really-this is unfair.
Ses04F_impro02_F001,I know.
Ses04F_impro02_M002,I don't see [BREATHING]
Ses04F_impro02_F002,I don't know what to say.  I don't want to go but I don't have a lot of choice.
Ses04F_impro02_M003,"I mean we both knew that this was going to happen.  It's just that I feel that, you know, I don't want Susie growing up without a mother."
Ses04F_impro02_M004,"And, uh, I'm afraid that if you, you know, when you leave, you won't come back."
Ses04F_impro02_F003,I'm going to come back.  I need you to believe that.
Ses04F_impro02_M005,You don't know that.
Ses04F_impro02_F004,I need you to believe that too.  How am I supposed to believe everything's going to be okay if you don't?
Ses04F_impro02_M006,"I'll believe it, but- I'll believe it but it- I don't know that that's going to happen."
Ses04F_impro02_F005,Well you have to have faith because I don't have a choice and I have to go.
Ses04F_impro02_M007,You do have a choice.  You don't have to go.
Ses04F_impro02_F006,Do you think I want to leave you?
Ses04F_impro02_M008,You have a choice.
Ses04F_impro02_F007,I have to do this.  I don't want to leave.  Do you think I want to miss seeing her grow up?
Ses04F_impro02_M009,I know.  It's just you don't have to do this for a living you know.
Ses04F_impro02_M010,You're a smart person.  There are other things you can do.
Ses04F_impro02_F008,Look we both knew what this meant when I signed on
Ses04F_impro02_F009,And now- and now it's really shitty timing but now I have to go.
Ses04F_impro02_F010,I mean I'm the one who has to leave here.  I'm the one who has to leave the two of you.  At least you get to be together.
Ses04F_impro02_M011,It's just not going to work out without you here.
Ses04F_impro02_F011,What's that supposed to mean?
Ses04F_impro02_M012,I mean we can't-we're not a complete family without you here.
Ses04F_impro02_F012,Well I'll come back.  What is that supposed to mean?  You're not willing to wait for me to come back?
Ses04F_impro02_M013,Of course I'm going to wait.  I just- I just don't like the idea of this happening because this isn't the last time this is going to happen. You're going to go on more tours and stuff.  I just- I can't-
Ses04F_impro02_M014,I can't deal with this emotionally.
Ses04F_impro02_F013,What do you want me to do?
Ses04F_impro02_M015,I want you to leave.  I want you to leave the service.
Ses04F_impro02_F014,Well I can't very well do it today.  I still have to leave tomorrow.
Ses04F_impro02_M016,You can do it today.  You don't have to do anything.  You don't have to do anything you don't want to do.
Ses04F_impro02_F015,"You're not making this any easier for me, you know.  I'm the one who has to go and you're really not helping."
Ses04F_impro02_M017,Look I'm just telling you that you don't have to go.
Ses04F_impro02_F016,I do have to go. And I need to know that you're here waiting for me and that you believe that I'm coming back.
Ses04F_impro02_M018,That's all I'm saying... No you don't.
Ses04F_impro02_F017,Thanks that helps.
Ses04F_impro02_M019,It's just really unfair.  This is- this is bullshit.
Ses04F_impro02_F018,I feel much better now.
Ses04F_impro02_M020,"You're acting like, you know, you're the one who's going all through, you know, all this shit and it's really- it's really not."
Ses04F_impro02_F019,I know I'm leaving you here with all the responsibility but at least you get to be with her.
Ses04F_impro02_M021,Yeah.  Of course I do because I didn't enlist in this stupid thing.  Why don't you just get out now and then-
Ses04F_impro02_F020,I will but I can't right now.
Ses04F_impro02_M022,Yes- You don't have to go.  What are they going to do?  Huh?  Put a gun to your head?
Ses04F_impro02_F021,You know- you know how this works.  I have to go.
Ses04F_impro02_M023,Then go.  We'll be here when you get back.
Ses04F_impro02_F022,That's how you want to leave it?
Ses04F_impro02_M024,"I don't know how else to leave it.  What, do you want me to lie to you?"
Ses04F_impro02_M025,You want me tell you that I'm okay with it?
Ses04F_impro02_F023,I want you to be okay with it as much as you can be.  I mean it's not a great situation but we don't have an option here.
Ses04F_impro02_M026,Well I can't be okay with it the same way you can't not go.  It just doesn't work that way.
Ses04F_impro02_F024,Fine.
Ses04F_impro03_F000,I have something to tell you.
Ses04F_impro03_M000,What?  You seem so excited.
Ses04F_impro03_F001,It's really exciting.  Don't you want to guess?
Ses04F_impro03_M001,"Uh, you got a new car, a new house. Uh, a dog."
Ses04F_impro03_F002,Look.
Ses04F_impro03_M002,Are you serious?  You're getting married.
Ses04F_impro03_F003,Yes.  He finally proposed.  I'm getting married.
Ses04F_impro03_M003,Holy shit that's amazing.
Ses04F_impro03_F004,I know. I'm so-
Ses04F_impro03_M004,Congratulations.
Ses04F_impro03_F005,Thank you. [LAUGHTER]
